"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE"
"2006","126: Het","26.1",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"115.4405494","0.115049161",1.14814814814815,0.0696696254167378
"2007","127: is","26.1",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"115.5555985","0.087805805",1.14814814814815,0.0696696254167378
"2009","129: gelukt.","26.1",1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"115.76743","0.437931452",1.14814814814815,0.0696696254167378
"2010","130: Een","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,"116.5891312","0.097683958",1.51851851851852,0.0979907892986885
"2011","131: roofdier","26.1",2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"116.6868151","0.45000475",1.59259259259259,0.0963620200871098
"2012","132: moet","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"117.1368199","0.229392665",1.55555555555556,0.0974508910341144
"2013","133: je","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"117.3662125","0.066951926",1.55555555555556,0.0974508910341144
"2014","134: afleiden","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"117.4331645","0.430248444",1.55555555555556,0.0974508910341144
"2015","135: van","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"117.8634129","0.122928127",1.55555555555556,0.0974508910341144
"2016","136: zijn","26.1",2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"117.986341","0.173416465",1.55555555555556,0.0974508910341144
"2017","137: prooi","26.1",2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,"118.1946839","0.35561351",1.59259259259259,0.0963620200871098
"2018","138: je","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,"118.8883497","0.040610185",1.51851851851852,0.0979907892986885
"2019","139: moet","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,"118.9289599","0.176709182",1.51851851851852,0.0979907892986885
"2020","140: op","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,"119.1056691","0.074634934",1.51851851851852,0.0979907892986885
"2021","141: een","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,"119.180304","0.076830079",1.51851851851852,0.0979907892986885
"2022","142: andere","26.1",2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,"119.2571341","0.383052824",1.59259259259259,0.0963620200871098
"2023","143: plaats","26.1",2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,"119.6937723","0.31280818",1.59259259259259,0.0963620200871098
"2024","144: in","26.1",2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,"120.0065804","0.070244644",1.62962962962963,0.0947052429549553
"2025","145: zijn","26.1",2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,"120.0768251","0.13280628",1.62962962962963,0.0947052429549553
"2026","146: gehoorveld","26.1",2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,"120.2096314","0.547688708",1.66666666666667,0.0924500327042048
"2027","147: zijn","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,"120.7573201","0.14029333",1.55555555555556,0.0974508910341144
"2028","148: aandacht","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,"120.8976134","0.40280913",1.55555555555556,0.0974508910341144
"2029","149: trekken.","26.1",2,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,"121.3004225","0.356711082",1.55555555555556,0.0974508910341144
"2030","150: Een","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"122.3100802","0.088903377",1.48148148148148,0.0979907892986885
"2031","151: roofdier","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"122.3989836","0.391833404",1.48148148148148,0.0979907892986885
"2032","152: kan","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"122.8226466","0.13280628",1.48148148148148,0.0979907892986885
"2033","153: zijn","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"122.9554529","0.120732982",1.48148148148148,0.0979907892986885
"2034","154: gehoor","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"123.0761859","0.298539737",1.48148148148148,0.0979907892986885
"2035","155: maar","26.1",2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,"123.3747256","0.120732982",1.48148148148148,0.0979907892986885
"2036","156: op","26.1",2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,"123.4954586","0.12841599",1.55555555555556,0.0974508910341144
"2038","158: punt","26.1",2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,"123.8883896","0.183370309",1.55555555555556,0.0974508910341144
"2039","159: richten","26.1",2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,"124.0717599","0.385247969",1.55555555555556,0.0974508910341144
"2040","160: dat","26.1",2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,"124.4570078","0.144879578",1.59259259259259,0.0963620200871098
"2041","161: is","26.1",2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,"124.6018874","0.077927652",1.59259259259259,0.0963620200871098
"2042","162: zijn","26.1",2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,"124.6798151","0.205246069",1.59259259259259,0.0963620200871098
"2043","163: enige","26.1",2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,"124.8850611","0.352320792",1.59259259259259,0.0963620200871098
"2044","164: zwakte.","26.1",2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,"125.2373819","0.443506206",1.59259259259259,0.0963620200871098
"2069","1: Geen","28.1",2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,NA,1,2,1,"127.4050548","0.290856729",1.46153846153846,0.0997037030524286
"2070","2: fout","28.1",2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,NA,1,2,1,"127.6959115","0.329271768",1.46153846153846,0.0997037030524286
"2071","3: meer","28.1",2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,NA,1,2,1,"128.0251833","0.172318892",1.46153846153846,0.0997037030524286
"2072","4: maken","28.1",2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,NA,1,2,1,"128.1975022","0.395126122",1.46153846153846,0.0997037030524286
"2073","5: zijn","28.1",2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"129.1187131","0.169026174",1.76923076923077,0.0842650088469486
"2074","6: opmerkzaamheid","28.1",2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"129.2877393","0.684885278",1.76923076923077,0.0842650088469486
"2075","7: niet","28.1",2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"129.9726246","0.173416465",1.80769230769231,0.0788226981996892
"2076","8: naar","28.1",2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"130.1460411","0.131708707",1.80769230769231,0.0788226981996892
"2077","9: de","28.1",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"130.2777498","0.064756781",1.03846153846154,0.0384615384615385
"2078","10: muur","28.1",2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"130.3425065","0.267807705",1.80769230769231,0.0788226981996892
"2079","11: richten","28.1",2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,1,"130.6103143","0.413871522",1.80769230769231,0.0788226981996892
"2080","12: muisstil","28.1",2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,2,1,"131.5651802","0.850618735",1.65384615384615,0.0951485913604076
"2081","13: zijn.","28.1",2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,NA,1,2,1,"132.4157989","0.333662058",1.65384615384615,0.0951485913604076
"2082","14: In","28.1",2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,1,NA,1,1,1,"134.2044505","0.107562111",1.42307692307692,0.0988094813743471
"2083","15: zes","28.1",2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,1,NA,1,1,1,"134.3120126","0.288661583",1.42307692307692,0.0988094813743471
"2084","16: tellen","28.1",2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,1,NA,1,1,1,"134.6006742","0.197563061",1.42307692307692,0.0988094813743471
"2085","17: uitademen.","28.1",2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1,1,NA,1,1,1,"134.7982373","0.639884803",1.42307692307692,0.0988094813743471
"2086","18: Onhoorbaar","28.1",2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,NA,1,2,1,"136.6560362","0.601469763",1.61538461538462,0.097300851082104
"2087","19: verschuif","28.1",2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,NA,1,2,1,"137.2575059","0.504883378",1.61538461538462,0.097300851082104
"2090","22: evenwichtspunt","28.1",2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,NA,1,2,1,"138.0115383","0.920580529",1.61538461538462,0.097300851082104
"2091","23: naar","28.1",2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"138.9321188","0.168102385",1.53846153846154,0.0997037030524286
"2092","24: achteren","28.1",2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"139.1002212","0.493907652",1.53846153846154,0.0997037030524286
"2093","25: dan","28.1",1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"140.266832","0.166831029",1.38461538461538,0.097300851082104
"2094","26: pas","28.1",1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"140.4687853","0.181099473",1.38461538461538,0.097300851082104
"2095","27: kom","28.1",1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"140.6915926","0.156952876",1.38461538461538,0.097300851082104
"2097","29: in","28.1",1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"140.9187901","0.063659209",1.38461538461538,0.097300851082104
"2098","30: beweging.","28.1",1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,NA,1,2,1,"140.9824493","0.624518787",1.38461538461538,0.097300851082104
"2099","31: Dat","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,NA,1,2,1,"142.5121718","0.122928127",1.42307692307692,0.0988094813743471
"2100","32: is","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,NA,1,2,1,"142.6351","0.160245594",1.42307692307692,0.0988094813743471
"2101","33: het","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,NA,1,2,1,"142.7953456","0.062561636",1.42307692307692,0.0988094813743471
"2102","34: geheim","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,NA,1,2,1,"142.8579072","0.254636834",1.46153846153846,0.0997037030524286
"2103","35: van","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,NA,1,2,1,"143.112544","0.149269868",1.46153846153846,0.0997037030524286
"2104","36: katten.","28.1",2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,NA,1,2,1,"143.2618139","0.373174671",1.46153846153846,0.0997037030524286
"2105","37: Tot","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"145.2125369","0.156952876",1.03846153846154,0.0384615384615385
"2106","38: voor","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"145.3694898","0.113049974",1.03846153846154,0.0384615384615385
"2107","39: kort","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"145.5374184","0.235978101",1.03846153846154,0.0384615384615385
"2108","40: woonde","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"145.7733965","0.288661583",1.03846153846154,0.0384615384615385
"2110","42: in","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"146.1838886","0.09000095",1.03846153846154,0.0384615384615385
"2112","44: geboortehuis","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"146.4154765","0.643166546",1.07692307692308,0.0532938710021193
"2113","45: aan","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.058643","0.083415515",1.03846153846154,0.0384615384615385
"2114","46: de","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.1420585","0.058171346",1.03846153846154,0.0384615384615385
"2115","47: andere","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.2002299","0.288661583",1.03846153846154,0.0384615384615385
"2116","48: kant","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.5327943","0.182197045",1.03846153846154,0.0384615384615385
"2117","49: van","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.7149914","0.107562111",1.03846153846154,0.0384615384615385
"2118","50: de","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.8225535","0.04280533",1.03846153846154,0.0384615384615385
"2119","51: stad.","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"147.8653588","0.417620872",1.03846153846154,0.0384615384615385
"2120","52: Zestig","28.1",1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"149.0310456","0.495005225",1.15384615384615,0.072160242458822
"2121","53: jaar","28.1",1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"149.5260508","0.246953826",1.15384615384615,0.072160242458822
"2122","54: wachtte","28.1",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"149.7730047","0.290856729",1.15384615384615,0.072160242458822
"2124","56: daar","28.1",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"150.1593502","0.176709182",1.15384615384615,0.072160242458822
"2125","57: op","28.1",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"150.3360594","0.106464538",1.15384615384615,0.072160242458822
"2126","58: een","28.1",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"150.4425239","0.068049499",1.15384615384615,0.072160242458822
"2127","59: man.","28.1",1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,NA,1,1,1,"150.5105734","0.305939895",1.15384615384615,0.072160242458822
"2128","60: Terwijl","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,1,1,"151.634096","0.209636359",1.07692307692308,0.0532938710021193
"2130","62: wachtte","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,1,1,"151.9611727","0.479639209",1.07692307692308,0.0532938710021193
"2131","63: las","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"152.4408119","0.291954301",1.03846153846154,0.0384615384615385
"2133","65: de","28.1",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"152.7876448","0.112767125",1.03846153846154,0.0384615384615385
"2134","66: aankondigingen","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"152.9004119","0.686982557",1.07692307692308,0.0532938710021193
"2135","67: in","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"153.5873945","0.032927177",1.07692307692308,0.0532938710021193
"2136","68: het","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"153.6203217","0.072537655",1.07692307692308,0.0532938710021193
"2137","69: parochieblad","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,"153.7927384","0.740763612",1.11538461538462,0.0638971066378314
"2138","70: en","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"154.533502","0.185489763",1.07692307692308,0.0532938710021193
"2139","71: keek","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"155.2898923","0.264514987",1.07692307692308,0.0532938710021193
"2140","72: naar","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"155.5544073","0.139391715",1.07692307692308,0.0532938710021193
"2141","73: de","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"155.693799","0.082317942",1.07692307692308,0.0532938710021193
"2142","74: lottotrekking","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"155.776117","0.727690608",1.07692307692308,0.0532938710021193
"2143","75: op","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"156.5038076","0.076830079",1.07692307692308,0.0532938710021193
"2144","76: televisie.","28.1",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"156.6442969","0.535973951",1.07692307692308,0.0532938710021193
"2146","78: las","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"158.0141321","0.17561161",1.15384615384615,0.072160242458822
"2147","79: de","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"158.1897437","0.086708232",1.15384615384615,0.072160242458822
"2148","80: horoscopen","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"158.276452","0.612445489",1.15384615384615,0.072160242458822
"2149","81: van","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"158.8888975","0.138294143",1.15384615384615,0.072160242458822
"2150","82: vrouwenbladen.","28.1",1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"159.0271916","0.876677627",1.19230769230769,0.0788226981996892
"2151","83: Maar","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"159.9038692","0.254636834",1.26923076923077,0.0887120199590061
"2152","84: een","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"160.1585061","0.161343166",1.26923076923077,0.0887120199590061
"2153","85: man","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"160.3198492","0.312612447",1.26923076923077,0.0887120199590061
"2154","86: kwam","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"160.6324617","0.272197995",1.26923076923077,0.0887120199590061
"2155","87: er","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"160.9046597","0.104269393",1.26923076923077,0.0887120199590061
"2156","88: niet.","28.1",1,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,NA,1,1,1,"161.0089291","0.27000285",1.26923076923077,0.0887120199590061
"2157","89: Na","28.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"162.8463305","0.1800019",1.07692307692308,0.0532938710021193
"2158","90: de","28.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"163.0263324","0.069147071",1.07692307692308,0.0532938710021193
"2159","91: dood","28.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"163.0954795","0.282076148",1.07692307692308,0.0532938710021193
"2160","92: van","28.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"163.3775556","0.118537837",1.07692307692308,0.0532938710021193
"2162","94: ouders","28.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"163.5915823","0.504883378",1.07692307692308,0.0532938710021193
"2163","95: heb","28.1",1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"164.1502467","0.200018881",1.15384615384615,0.072160242458822
"2165","97: het","28.1",1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"164.4216078","0.110854829",1.15384615384615,0.072160242458822
"2166","98: huis","28.1",1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,"164.5324626","0.330369341",1.19230769230769,0.0788226981996892
"2167","99: van","28.1",1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,NA,2,1,1,"164.862832","0.079025224",1.42307692307692,0.0988094813743471
"2168","100: de","28.1",1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,NA,2,1,1,"164.9418572","0.074634934",1.42307692307692,0.0988094813743471
"2169","101: hand","28.1",1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,NA,2,1,1,"165.0164921","0.205246069",1.42307692307692,0.0988094813743471
"2170","102: gedaan.","28.1",1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,NA,2,1,1,"165.2217382","0.40719942",1.42307692307692,0.0988094813743471
"2171","103: Met","28.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"166.5348692","0.083415515",1.03846153846154,0.0384615384615385
"2172","104: het","28.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"166.6182847","0.113049974",1.03846153846154,0.0384615384615385
"2173","105: geld","28.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"166.7313347","0.347930502",1.03846153846154,0.0384615384615385
"2174","106: kocht","28.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,"167.1176802","0.251344116",1.03846153846154,0.0384615384615385
"2176","108: deze","28.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,1,1,"167.4612204","0.238173246",1.07692307692308,0.0532938710021193
"2177","109: comfortabele","28.1",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"167.7378087","0.575116822",1.15384615384615,0.072160242458822
"2178","110: driekamerflat","28.1",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"168.3129255","0.894521637",1.15384615384615,0.072160242458822
"2179","111: en","28.1",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"169.2074472","0.219775187",1.15384615384615,0.072160242458822
"2180","112: een","28.1",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"169.4272224","0.099879103",1.15384615384615,0.072160242458822
"2181","113: siamese","28.1",1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"169.5271015","0.519151821",1.19230769230769,0.0788226981996892
"2182","114: kat.","28.1",1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,NA,1,1,1,"170.1143028","0.302930027",1.15384615384615,0.072160242458822
"2183","115: 'Een","28.1",1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,NA,2,1,1,"171.3031365","0.084513087",1.30769230769231,0.0923076923076923
"2184","116: ideaal","28.1",1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,NA,2,1,1,"171.4524063","0.432443589",1.30769230769231,0.0923076923076923
