X,word,qnLabel,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Onset,Duration,MN,SE,marker_event,onset_event,duration_event,MN_event,SE_event
2284,28: het,30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,205.0683525,0.069147071,3.32,0.330252429,,,,,
2285,29: kussen.,30.1,3,3,2,4,5,,1,1,2,1,6,,3,5,3,5,5,3,4,4,3,3,1,4,1,7,4,205.1682316,0.351223219,3.32,0.330252429,1,204.0355368,1.402697732,3.32,
2287,31: armen,30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,206.1574921,0.219514512,3.24,0.312409987,,,,,
2288,32: komen,30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,206.4242022,0.228295093,3.24,0.312409987,,,,,
2289,33: in,30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,206.6524973,0.039512612,3.24,0.312409987,,,,,
2290,34: beweging.,30.1,3,3,2,4,5,,1,1,2,2,6,,3,5,3,3,5,3,4,4,3,3,1,4,1,7,3,206.6920099,0.592689183,3.24,0.312409987,1,206.1574921,1.0800114,3.24,
2291,35: Deze,30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,5,208.1456305,0.241465963,4.84,0.314536696,,,,,
2292,36: nacht,30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,5,208.3870964,0.242563536,4.84,0.314536696,,,,,
2293,37: gaat,30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,208.6296599,0.129513562,4.8,0.316227766,,,,,
2294,38: het,30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,208.7591735,0.104269393,4.8,0.316227766,,,,,
2295,39: gebeuren,30.1,5,5,5,7,6,,1,1,3,6,7,,5,5,4,4,6,5,6,6,5,5,5,4,3,7,4,208.8634429,0.505980951,4.8,0.316227766,1,208.1456305,1.223793405,4.816,
2296,40: op,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,209.6734515,0.14340129,4.84,0.309192497,,,,,
2297,41: deze,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,209.8168527,0.243661108,4.84,0.309192497,,,,,
2298,42: nacht,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,5,210.0605139,0.26561256,4.84,0.309192497,,,,,
2299,43: heeft,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,210.3261264,0.203050924,4.76,0.317700068,,,,,
2300,44: de,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,210.5291773,0.041707757,4.76,0.317700068,,,,,
2301,45: man,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,210.5708851,0.200855779,4.76,0.317700068,,,,,
2302,46: gewacht.,30.1,5,5,5,6,6,,1,1,3,6,7,,5,5,4,6,6,4,6,6,5,5,5,4,3,7,3,210.7717409,0.477444064,4.76,0.317700068,1,209.6734515,1.575733482,4.794285714,
2303,47: De,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,211.8611518,0.034024749,3.6,0.36968455,,,,,
2304,48: buren,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,211.8951766,0.27439314,3.6,0.36968455,,,,,
2305,49: hebben,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,212.1695697,0.118537837,3.6,0.36968455,,,,,
2306,50: zich,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,212.2881076,0.170123747,3.6,0.36968455,,,,,
2307,51: teruggetrokken,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,212.5065245,0.566347441,3.6,0.36968455,,,,,
2308,52: in,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,3,2,6,4,5,5,5,5,5,4,3,7,3,213.072872,0.118397604,3.6,0.36968455,,,,,
2310,54: cocon,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,213.3077525,0.378922983,3.68,0.36842005,,,,,
2311,55: van,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,213.6866755,0.148172296,3.68,0.36842005,,,,,
2312,56: de,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,213.8348478,0.039512612,3.68,0.36842005,,,,,
2313,57: slaap.,30.1,3,1,2,5,5,,1,1,1,2,7,,2,3,4,2,6,4,5,5,5,5,5,4,3,7,4,213.8743604,0.491712507,3.68,0.36842005,1,211.8611518,2.340144916,3.632,
2315,59: sta,30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,215.2510637,0.311710607,4.84,0.330050501,,,,,
2316,60: er,30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,215.5627743,0.054878628,4.84,0.330050501,,,,,
2317,61: helemaal,30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,215.6176529,0.420370291,4.84,0.330050501,,,,,
2318,62: alleen,30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,4,7,6,5,5,5,3,5,5,4,3,7,5,216.0380232,0.273295568,4.88,0.323109888,,,,,
2319,63: voor.,30.1,6,5,5,7,5,,1,1,6,5,7,,4,6,3,7,6,5,5,5,3,5,5,4,3,7,5,216.3113188,0.27878343,4.84,0.330050501,1,215.2510637,1.339038524,4.848,
2320,64: Het,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,217.2312474,0.095488813,4.68,0.335261092,,,,,
2321,65: gaat,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,217.3267362,0.18878248,4.68,0.335261092,,,,,
2322,66: nu,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,3,6,6,5,5,5,3,5,5,4,3,7,6,217.5155187,0.135001425,4.68,0.335261092,,,,,
2323,67: enkel,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,217.6922279,0.293051874,4.72,0.329241553,,,,,
2324,68: tussen,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,218.0247924,0.166831029,4.72,0.329241553,,,,,
2325,69: de,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,218.1916234,0.092196095,4.72,0.329241553,,,,,
2326,70: man,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,218.2838195,0.369881953,4.72,0.329241553,,,,,
2327,71: en,30.1,6,2,6,6,5,,1,1,4,5,7,,5,6,4,6,6,5,5,5,3,5,5,4,3,7,6,219.0596945,0.113049974,4.72,0.329241553,1,217.2312474,1.454283643,4.705,
2329,73: Weg,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,221.3046648,0.161343166,3.4,0.310912635,,,,,
2330,74: van,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,221.466008,0.167928602,3.4,0.310912635,,,,,
2331,75: het,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,221.6339366,0.100976676,3.4,0.310912635,,,,,
2332,76: kussen,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,4,4,4,3,3,2,4,3,7,6,221.7678404,0.320491188,3.4,0.310912635,1,221.3046648,0.750739632,3.4,
2333,77: niet,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.0883316,0.153660159,3.44,0.316649122,,,,,
2334,78: op,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.2419918,0.105366966,3.44,0.316649122,,,,,
2336,80: rug,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.5043116,0.165733457,3.44,0.316649122,,,,,
2337,81: blijven,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.6887038,0.256636022,3.44,0.316649122,,,,,
2338,82: liggen.,30.1,3,1,4,4,4,,1,1,3,1,5,,2,5,3,3,5,5,4,4,3,3,2,4,3,7,6,222.9453398,0.370979526,3.44,0.316649122,1,222.0883316,1.05237613,3.44,
2339,83: Wie,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.6653474,0.127318417,3.36,0.28213472,,,,,
2340,84: op,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.7926658,0.077927652,3.36,0.28213472,,,,,
2341,85: zijn,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,223.8705935,0.194270343,3.36,0.28213472,,,,,
2342,86: rug,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,224.0648638,0.250778643,3.36,0.28213472,,,,,
2343,87: ligt,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,224.3156425,0.322686333,3.36,0.28213472,,,,,
2344,88: geeft,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,224.8896729,0.210733932,3.36,0.28213472,,,,,
2345,89: zich,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,225.1004069,0.142684433,3.36,0.28213472,,,,,
2346,90: over,30.1,5,2,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,3,3,2,4,3,7,3,225.2430913,0.285368866,3.36,0.28213472,1,223.6653474,1.611768619,3.36,
2347,91: dat,30.1,1,1,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,2,3,2,4,3,7,3,225.5284602,0.144879578,3.12,0.301772541,,,,,
2348,92: weten,30.1,1,1,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,2,3,2,4,3,7,3,225.6733397,0.207441214,3.12,0.301772541,,,,,
2349,93: zelfs,30.1,1,1,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,2,3,2,4,3,7,3,225.8807809,0.230750687,3.12,0.301772541,,,,,
2350,94: katten.,30.1,1,1,4,3,4,,2,1,3,2,4,,2,5,3,1,5,4,4,5,2,3,2,4,3,7,3,226.1762884,0.307320317,3.12,0.301772541,1,225.5284602,0.890391796,3.12,
2351,95: Traag,30.1,2,1,3,2,4,,1,1,1,2,2,,1,5,3,2,5,3,4,4,3,3,2,4,2,7,6,227.4341066,0.440658921,2.92,0.326190129,,,,,
2352,96: kom,30.1,2,1,3,2,4,,1,1,1,2,2,,1,5,3,2,5,3,4,4,3,3,2,4,2,7,6,227.9164732,0.208538787,2.92,0.326190129,,,,,
2354,98: overeind.,30.1,2,1,3,2,4,,1,1,1,2,2,,1,5,3,2,5,3,4,4,3,3,2,4,2,7,6,228.1820858,0.611347916,2.92,0.326190129,1,227.4341066,1.260545624,2.92,
2355,99: Drie,30.1,1,5,2,3,4,,1,1,1,2,4,,2,4,3,3,6,3,3,4,3,3,1,4,2,7,4,229.7454634,0.208538787,3.04,0.313475145,,,,,
2356,100: minuten,30.1,1,5,2,3,4,,1,1,1,2,4,,2,4,3,3,6,3,3,4,3,3,1,4,2,7,4,229.9540022,0.396223694,3.04,0.313475145,,,,,
2357,101: na,30.1,1,5,2,3,4,,1,1,1,2,4,,2,4,3,3,6,3,3,4,3,3,1,4,2,7,4,230.3502258,0.113049974,3.04,0.313475145,,,,,
2358,102: twee.,30.1,1,5,2,3,4,,1,1,1,2,4,,2,4,3,3,6,3,3,4,3,3,1,4,2,7,4,230.5148617,0.375369816,3.04,0.313475145,1,229.7454634,1.093182271,3.04,
2359,103: Niet,30.1,4,5,4,5,4,,1,1,2,7,7,,2,6,4,5,6,4,3,4,3,5,1,4,2,7,5,231.4149469,0.165733457,4.04,0.367332728,,,,,
2360,104: bewegen.,30.1,4,5,4,5,4,,1,1,2,7,7,,2,6,4,5,6,4,3,4,3,5,1,4,2,7,5,231.5806804,0.502688233,4.04,0.367332728,1,231.4149469,0.66842169,4.04,
2361,105: De,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,233.1654663,0.073537362,3.24,0.37094474,,,,,
2362,106: minuten,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,233.2390037,0.358906227,3.24,0.37094474,,,,,
2363,107: tellen,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,233.6846181,0.219514512,3.24,0.37094474,,,,,
2364,108: tot,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,233.9282792,0.115245119,3.24,0.37094474,,,,,
2365,109: het,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,234.0435244,0.116342691,3.24,0.37094474,,,,,
2366,110: licht,30.1,3,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,234.1598671,0.225002375,3.32,0.359258496,,,,,
2367,111: wordt.,30.1,1,6,3,6,4,,1,1,1,2,4,,1,5,3,6,5,4,3,4,2,2,1,4,2,7,3,234.3848694,0.275490713,3.24,0.37094474,1,233.1654663,1.384038999,3.251428571,
2368,112: Drie,30.1,1,5,2,3,4,,1,1,1,2,3,,3,4,3,4,5,4,3,4,3,2,2,4,2,7,4,236.363488,0.228295093,3.08,0.293938769,,,,,
2369,113: uur.,30.1,1,5,2,3,4,,1,1,1,2,3,,3,4,3,4,5,4,3,4,3,2,2,4,2,7,4,236.5917831,0.288661583,3.08,0.293938769,1,236.363488,0.516956676,3.08,
2370,114: Het,30.1,4,6,4,5,5,,1,1,4,7,7,,4,4,3,7,6,4,4,5,5,5,3,5,2,7,3,237.7343561,0.09878153,4.44,0.341955163,,,,,
2371,115: krassen,30.1,4,6,4,5,5,,1,1,4,7,7,,4,4,3,7,6,4,4,5,5,5,3,5,2,7,3,237.9001652,0.344637784,4.44,0.341955163,,,,,
2372,116: is,30.1,4,6,4,5,5,,1,1,4,7,7,,4,4,3,7,6,4,4,5,5,5,3,5,2,7,3,238.244803,0.154757731,4.44,0.341955163,,,,,
2373,117: overgegaan,30.1,4,6,4,5,5,,1,1,4,7,7,,4,4,3,7,6,4,4,5,5,5,3,5,2,7,5,238.4390734,0.702446439,4.52,0.33724373,,,,,
2374,118: in,30.1,4,6,4,5,5,,1,1,4,7,7,,4,4,3,7,6,4,4,5,5,5,3,5,2,7,5,239.1887154,0.140489288,4.52,0.33724373,,,,,
2375,119: klauwen.,30.1,5,6,4,5,5,,1,1,4,7,7,,4,4,4,7,6,4,4,5,5,5,3,5,2,7,5,239.3871801,0.526834829,4.6,0.331662479,1,237.7343561,1.967947601,4.493333333,
2376,120: Wat,30.1,5,4,4,6,5,,1,1,4,6,7,,5,5,3,7,6,5,4,6,3,5,1,5,2,7,5,240.7104721,0.172318892,4.48,0.361109402,,,,,
2377,121: moet,30.1,5,4,4,6,5,,1,1,4,6,7,,5,5,3,7,6,5,4,6,3,5,1,5,2,7,5,240.882791,0.178904327,4.48,0.361109402,,,,,
2379,123: doen?,30.1,5,4,4,6,5,,1,1,4,6,7,,5,5,3,7,6,5,4,6,3,5,1,5,2,7,5,241.2054773,0.304027599,4.48,0.361109402,1,240.7104721,0.655250818,4.48,
2380,124: Krampen,30.1,5,1,3,4,5,,1,1,4,6,4,,5,5,3,3,5,5,4,4,3,5,1,5,2,7,5,242.3974411,0.385323661,3.84,0.330050501,,,,,
2381,125: in,30.1,3,1,3,4,5,,1,1,4,6,4,,5,5,3,3,5,5,4,4,3,5,1,5,2,7,5,242.7827648,0.102074248,3.76,0.328024389,,,,,
2383,127: benen.,30.1,3,1,3,4,5,,1,1,4,6,4,,5,5,3,3,5,5,4,4,3,5,1,5,2,7,5,243.0450846,0.467565911,3.76,0.328024389,1,242.3974411,0.95496382,3.786666667,
2384,128: Zijn,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,244.3375465,0.173416465,3.76,0.307028772,,,,,
2385,129: er,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,244.510963,0.092196095,3.76,0.307028772,,,,,
2386,130: al,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,244.6031591,0.096586385,3.76,0.307028772,,,,,
2387,131: buren,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,244.6997455,0.31280818,3.76,0.307028772,,,,,
2388,132: wakker,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,245.0125537,0.346832929,3.76,0.307028772,1,244.3375465,1.021840054,3.76,
2389,133: of,30.1,4,1,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,245.3593866,0.103171821,3.76,0.307028772,,,,,
2390,134: zwerven,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,4,245.4625584,0.320491188,3.8,0.294392029,,,,,
2391,135: ze,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,245.7830496,0.136098998,3.76,0.295972972,,,,,
2392,136: nog,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,245.9191486,0.182197045,3.76,0.295972972,,,,,
2393,137: in,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,246.1013456,0.089891884,3.76,0.295972972,,,,,
2394,138: de,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,246.1912375,0.037317467,3.76,0.295972972,,,,,
2395,139: geluidloze,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,5,5,2,7,5,246.228555,0.684885278,3.92,0.299555226,,,,,
2396,140: wereld,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,5,246.9134403,0.322686333,3.84,0.298216923,,,,,
2397,141: van,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,247.2361266,0.116342691,3.76,0.295972972,,,,,
2398,142: de,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,247.3524693,0.046098048,3.76,0.295972972,,,,,
2399,143: slaap.,30.1,4,2,2,4,5,,1,1,4,6,5,,3,4,3,5,5,4,4,4,3,5,3,5,2,7,3,247.3985673,0.516956676,3.76,0.295972972,1,245.3593866,2.556137429,3.785454545,
2400,144: Vanaf,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,248.792093,0.245856254,3.96,0.348711915,,,,,
2401,145: welk,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.0379493,0.22719752,3.96,0.348711915,,,,,
2402,146: uur,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.2651468,0.161343166,3.96,0.348711915,,,,,
2403,147: is,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.42649,0.127318417,3.96,0.348711915,,,,,
2404,148: de,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.5724671,0.072439789,3.96,0.348711915,,,,,
2405,149: nacht,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.6449069,0.253539262,3.96,0.348711915,,,,,
2406,150: geen,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,249.8984462,0.121830554,3.96,0.348711915,,,,,
2407,151: nacht,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,250.0202767,0.22719752,3.96,0.348711915,,,,,
2408,152: meer?,30.1,5,5,2,6,5,,1,1,5,7,5,,1,4,3,3,5,3,4,4,5,5,4,5,2,7,2,250.2785646,0.264514987,3.96,0.348711915,1,248.792093,1.701237469,3.96,
2445,1: Vier,32.1,1,4,1,2,3,2,1,1,1,1,1,3,2,2,2,2,5,4,2,3,2,2,1,4,2,5,3,251.6814251,0.313905752,2.296296296,0.237597272,,,,,
2446,2: uur.,32.1,1,4,1,2,3,2,1,1,1,1,1,3,2,2,2,2,5,4,2,3,2,2,1,4,2,5,3,251.9953309,0.254636834,2.296296296,0.237597272,1,251.6814251,0.568542586,2.296296296,
2447,3: Verkrampt,32.1,2,2,2,3,3,2,1,1,1,6,2,5,3,3,2,3,4,4,4,3,4,2,3,4,2,5,5,253.1390015,0.519868903,3,0.255982549,,,,,
2448,4: rechterbeen.,32.1,2,2,2,3,3,2,1,1,1,6,2,5,3,3,2,3,4,4,4,3,4,2,3,4,2,5,5,253.6588704,0.711227019,3,0.255982549,1,253.1390015,1.231095922,3,
2449,5: Proberen,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,254.9554509,0.419272718,2.62962963,0.227385412,,,,,
2450,6: om,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,255.3747237,0.040610185,2.62962963,0.227385412,,,,,
2451,7: op,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,255.4153338,0.119635409,2.62962963,0.227385412,,,,,
2453,9: linkerbeen,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,255.6754585,0.476346491,2.62962963,0.227385412,,,,,
2454,10: te,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,256.1748541,0.070244644,2.62962963,0.227385412,,,,,
2455,11: steunen.,32.1,2,1,2,2,3,2,1,1,1,3,2,5,2,2,2,4,4,3,4,3,2,2,3,4,2,5,4,256.2450987,0.459882903,2.62962963,0.227385412,1,254.9554509,1.58599235,2.62962963,
2456,12: Geen,32.1,3,1,3,3,3,2,1,1,1,5,2,5,2,4,2,6,4,3,3,3,2,2,3,4,2,5,5,257.1611899,0.15594197,2.962962963,0.269437958,,,,,
2457,13: enkel,32.1,3,1,3,3,3,2,1,1,1,5,2,5,2,4,2,6,4,3,3,3,2,2,3,4,2,5,5,257.3171319,0.262319842,2.962962963,0.269437958,,,,,
2458,14: geluid,32.1,3,1,3,3,3,2,1,1,1,5,2,5,2,4,2,6,4,3,3,3,2,2,3,4,2,5,5,257.5794518,0.306222744,2.962962963,0.269437958,,,,,
2459,15: op,32.1,3,1,3,3,3,2,1,1,1,5,2,5,2,3,2,6,4,3,3,3,2,2,3,4,2,5,5,257.8856745,0.066951926,2.925925926,0.266484585,,,,,
2460,16: straat.,32.1,3,1,3,3,3,2,1,1,1,5,2,5,2,3,2,6,4,3,3,3,2,2,3,4,2,5,5,257.9526264,0.559762006,2.925925926,0.266484585,1,257.1611899,1.351198488,2.948148148,
2461,17: Nog,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,4,2,7,4,3,3,3,3,2,3,4,2,5,4,259.08155,0.177806755,2.925925926,0.282065671,,,,,
2462,18: een,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,4,2,7,4,3,3,3,3,2,3,4,2,5,4,259.2593568,0.217319367,2.925925926,0.282065671,,,,,
2463,19: uur,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,4,2,7,4,3,3,3,3,2,3,4,2,5,4,259.4766761,0.187684908,2.925925926,0.282065671,,,,,
2464,20: voor,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,2,2,7,4,3,3,3,3,2,3,4,2,5,4,259.664361,0.220612085,2.851851852,0.280941152,,,,,
2465,21: het,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,2,2,7,4,3,3,3,3,2,3,4,2,5,4,259.8849731,0.061464063,2.851851852,0.280941152,,,,,
2466,22: ochtend,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,2,2,7,4,3,3,3,3,2,3,4,2,5,4,259.9464372,0.335857204,2.851851852,0.280941152,,,,,
2467,23: wordt.,32.1,1,4,2,2,3,2,1,1,1,1,3,5,4,2,2,7,4,3,3,3,3,2,3,4,2,5,4,260.2822944,0.315003325,2.851851852,0.280941152,1,259.08155,1.515747707,2.883597884,
2468,24: Waarom,32.1,2,4,3,5,3,4,1,1,3,4,5,5,4,4,1,6,6,3,4,5,2,5,3,3,2,3,5,262.1925918,0.256831979,3.555555556,0.279056884,,,,,
2469,25: stopt,32.1,3,5,3,5,3,4,1,1,3,6,5,5,4,4,2,7,6,4,4,5,2,5,3,4,2,5,5,262.4494238,0.27439314,3.925925926,0.291991521,,,,,
2470,26: het,32.1,3,5,3,5,3,4,1,1,3,6,5,5,4,4,2,7,6,4,4,5,2,5,3,4,2,5,5,262.7238169,0.118537837,3.925925926,0.291991521,,,,,
2471,27: krassen?,32.1,3,5,3,5,3,4,1,1,3,7,5,5,4,4,2,7,6,4,4,5,2,5,3,4,2,5,5,262.8851601,0.478541637,3.962962963,0.304203605,1,262.1925918,1.128304593,3.842592593,
2472,28: Misschien,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,265.1851826,0.237075673,3.814814815,0.244815397,,,,,
2473,29: heeft,32.1,3,5,4,4,4,4,1,1,3,5,4,5,3,4,2,6,5,4,4,5,5,5,3,4,2,5,3,265.4222583,0.195367916,3.814814815,0.244815397,,,,,
