,word,qnLabel,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,Onset,Duration,MN,SE
1762,70: De,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.31937522,0.026341741,1,0
1763,71: man,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.34571696,0.197563061,1,0
1764,72: van,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.54328002,0.150367441,1,0
1765,73: de,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.69364747,0.034024749,1,0
1766,74: flat,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.72767222,0.264514987,1,0
1767,75: hiernaast,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.9921872,0.453297468,1,0
1768,76: moet,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.44548467,0.209636359,1,0
1769,77: de,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.65512103,0.065854354,1,0
1770,78: klap,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.72097538,0.244758681,1,0
1771,79: hebben,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.96573406,0.175144003,1,0
1772,80: gehoord.,24.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.14087807,0.478541637,1,0
1773,81: Het,24.1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,34.39446851,0.081220369,1.185185185,0.076180866
1774,82: verschrikkelijke,24.1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,34.47568888,0.646470238,1.259259259,0.085943608
1775,83: krassen,24.1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,35.12215912,0.40280913,1.222222222,0.081533265
1776,84: begint,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,35.52496825,0.331466913,1.111111111,0.061633355
1777,85: weer.,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,35.85643516,0.317002737,1.111111111,0.061633355
1778,86: O,24.1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,36.1734379,0.138294143,1.222222222,0.081533265
1779,87: God,24.1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,36.31173204,0.394028549,1.259259259,0.085943608
1780,88: houdt,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,36.70576059,0.223904802,1.148148148,0.069669625
1781,89: het,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,36.9296654,0.095488813,1.148148148,0.069669625
1782,90: dan,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,37.02515421,0.126220844,1.148148148,0.069669625
1783,91: nooit,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,37.15137505,0.290856729,1.148148148,0.069669625
1784,92: op?,24.1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,37.44223178,0.262950032,1.148148148,0.069669625
1785,93: Ik,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,39.21038825,0.095488813,1.333333333,0.092450033
1786,94: trek,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,39.3563654,0.232685383,1.333333333,0.092450033
1787,95: mijn,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,39.58905079,0.196465488,1.333333333,0.092450033
1788,96: rok,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,39.78551628,0.255734407,1.333333333,0.092450033
1789,97: op,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,40.04125068,0.235978101,1.333333333,0.092450033
1790,98: zak,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,40.86651618,0.245856254,1.333333333,0.092450033
1791,99: op,24.1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,41.11237244,0.09878153,1.333333333,0.092450033
