"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"452","76: maar","7.1",1,1,1,1,1,1,NA,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,"110.1335482","0.108659684",1.19230769230769
"453","77: wanneer","7.1",1,1,1,1,1,1,NA,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"110.2422079","0.229392665",1.23076923076923
"454","78: ik","7.1",1,1,1,1,1,1,NA,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"110.4716006","0.08561066",1.23076923076923
"455","79: achteruit","7.1",1,1,1,1,1,1,NA,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"110.5572112","0.482931927",1.23076923076923
"456","80: ging","7.1",1,1,1,1,1,1,NA,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"111.0401431","0.22280723",1.23076923076923
"457","81: voelde","7.1",2,1,1,1,1,1,NA,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"111.2629504","0.311710607",1.30769230769231
"458","82: ik","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,"111.574661","0.071342216",1.34615384615385
"459","83: de","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,"111.6460032","0.079025224",1.42307692307692
"460","84: sleutel","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"111.7250284","0.402885047",1.46153846153846
"461","85: van","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"112.1279135","0.130611135",1.46153846153846
"462","86: de","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"112.2585246","0.062561636",1.46153846153846
"463","87: buffetla","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"112.3210862","0.537810555",1.46153846153846
"464","88: in","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"112.8588968","0.096586385",1.46153846153846
"465","89: mijn","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"112.9554832","0.097683958",1.46153846153846
"466","90: rug","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"113.0531671","0.18439219",1.46153846153846
"467","91: steken.","7.1",2,1,1,1,1,1,NA,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,"113.2375593","0.516032662",1.46153846153846
"468","92: De","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,"116.3370599","0.105366966",1.34615384615385
"469","93: ruimte","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,"116.4424269","0.345735357",1.34615384615385
"470","94: werd","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,"116.7881622","0.136098998",1.34615384615385
"471","95: nog","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,"116.9242612","0.240368391",1.38461538461538
"472","96: meer","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,"117.1646296","0.14158686",1.38461538461538
"473","97: verkleind","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,"117.3062165","0.457687758",1.38461538461538
"474","98: door","7.1",1,1,1,1,1,2,NA,1,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,"117.7639042","0.092196095",1.42307692307692
"475","99: een","7.1",1,1,1,1,1,2,NA,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,"117.8561003","0.079025224",1.5
"476","100: enorme","7.1",2,1,1,1,1,2,NA,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,"117.9351255","0.518586573",1.61538461538462
"477","101: lamp","7.1",2,1,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,"118.4537121","0.375369816",1.69230769230769
"478","102: met","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,"118.8290819","0.195367916",1.73076923076923
"479","103: franje","7.1",2,2,1,1,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,"119.0244498","0.519151821",1.80769230769231
"480","104: die","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,"119.5436017","0.144498862",1.76923076923077
"481","105: als","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,"119.6881005","0.173416465",1.80769230769231
"482","106: een","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,"119.861517","0.082317942",1.80769230769231
"483","107: parasol","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,"119.9438349","0.603664908",1.80769230769231
"484","108: boven","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"120.5474998","0.294149446",1.69230769230769
"485","109: onze","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"120.8416493","0.249594404",1.69230769230769
"486","110: hoofden","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"121.0912437","0.331466913",1.69230769230769
"487","111: hing.","7.1",2,2,1,1,1,2,NA,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"121.4227106","0.322686333",1.69230769230769
"488","112: Op","7.1",1,1,1,2,1,1,NA,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,"123.0157226","0.137652752",1.42307692307692
"489","113: de","7.1",1,1,1,2,1,1,NA,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,"123.1533754","0.108659684",1.42307692307692
"490","114: schoorsteen","7.1",1,1,1,2,1,1,NA,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,"123.2620351","0.650860529",1.42307692307692
"491","115: stond","7.1",1,1,1,2,1,1,NA,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,"123.9128956","0.285368866",1.42307692307692
"492","116: een","7.1",1,1,1,2,1,2,NA,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,"124.1982645","0.09878153",1.57692307692308
"493","117: zwartmetalen","7.1",2,1,1,2,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,"124.297046","0.802314567",1.73076923076923
"494","118: pendule","7.1",2,1,1,2,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,"125.1750931","0.514761531",1.73076923076923
"495","119: bekroond","7.1",2,1,1,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,"126.1303285","0.491712507",1.69230769230769
"496","120: met","7.1",2,1,1,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,"126.622041","0.167928602",1.65384615384615
"497","121: een","7.1",2,1,1,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,"126.7899696","0.182197045",1.65384615384615
"498","122: naakt","7.1",2,1,1,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,"126.9721667","0.341345066",1.65384615384615
"499","123: mannetje.","7.1",2,1,1,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,"127.3135118","0.506252375",1.65384615384615
"500","124: Hij","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,"128.9718236","0.144879578",1.26923076923077
"501","125: hield","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,"129.1167032","0.217319367",1.26923076923077
"502","126: een","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,"129.3340226","0.054878628",1.26923076923077
"503","127: soort","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"129.3889012","0.296344591",1.30769230769231
"504","128: knots","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"129.7829297","0.356711082",1.30769230769231
"505","129: in","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"130.1396408","0.131708707",1.30769230769231
"506","130: zijn","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"130.2713495","0.181914421",1.30769230769231
"507","131: ene","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"130.453264","0.298539737",1.30769230769231
"508","132: hand","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"130.7518037","0.419272718",1.30769230769231
"509","133: en","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"131.6067039","0.093293668",1.30769230769231
"510","134: wees","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"131.6999975","0.304027599",1.30769230769231
"511","135: met","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"132.0040251","0.211831504",1.30769230769231
"513","137: andere","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"132.402444","0.380857679",1.30769230769231
"514","138: omlaag","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"132.7833017","0.48841979",1.30769230769231
"515","139: naar","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"133.2717215","0.145324786",1.30769230769231
"516","140: de","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"133.4170462","0.075732507",1.30769230769231
"517","141: wijzerplaat.","7.1",1,1,1,2,1,1,NA,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,"133.4927787","0.75842264",1.30769230769231
"518","142: Het","7.1",2,1,2,2,1,1,NA,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"134.9000294","0.148172296",1.61538461538462
"519","143: uurwerk","7.1",2,1,2,2,1,1,NA,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,"135.0482016","0.469761056",1.65384615384615
"520","144: tikte","7.1",2,1,2,2,1,1,NA,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"135.6156467","0.266710132",1.53846153846154
"521","145: hard.","7.1",2,1,2,2,1,1,NA,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,"135.8823568","0.429150871",1.53846153846154
"522","146: En","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"137.1825017","0.09878153",1.23076923076923
"523","147: wij","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"137.2812832","0.159148021",1.23076923076923
"524","148: zeiden","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"137.4404312","0.237075673",1.23076923076923
"525","149: geen","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"137.6775069","0.174514037",1.23076923076923
"526","150: woord","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"137.852021","0.250246544",1.23076923076923
"527","151: tegen","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"138.1022675","0.21841694",1.23076923076923
"528","152: elkaar.","7.1",1,1,1,1,1,1,NA,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,"138.3206844","0.391833404",1.23076923076923
"529","153: Na","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"139.5431736","0.13719657",1
"530","154: een","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"139.6803701","0.083415515",1
"531","155: minuut","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"139.7637857","0.331466913",1
"532","156: of","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"140.0952526","0.156952876",1
"533","157: twintig","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"140.335621","0.471956201",1
"534","158: kwam","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"140.8525776","0.151465013",1
"535","159: haar","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"141.0040426","0.113049974",1
"536","160: vader","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"141.1170926","0.373163471",1
"537","161: binnen.","7.1",1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"141.4902561","0.396223694",1
"565","1: 'Ziezo","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,"142.9001582","0.592689183",1.11111111111111
"566","2: zei","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"143.6091901","0.147074723",1.03703703703704
"567","3: hij.","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"143.7562648","0.30841789",1.03703703703704
"568","4: Hij","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"144.7936335","0.081220369",1.03703703703704
"569","5: sloot","9.1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"144.8748539","0.373174671",1.07407407407407
"570","6: de","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"145.2480285","0.049390765",1
"571","7: deur","9.1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"145.2974193","0.187684908",1.07407407407407
"572","8: met","9.1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"145.4851042","0.178904327",1.11111111111111
"573","9: een","9.1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"145.6640085","0.09000095",1.11111111111111
"574","10: haak","9.1",1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"145.7540095","0.341345066",1.14814814814815
"575","11: af","9.1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"146.1227939","0.260124697",1.11111111111111
"576","12: en","9.1",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"146.3829186","0.133990744",1.07407407407407
"577","13: verwisselde","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"146.5169093","0.464273193",1.11111111111111
"578","14: zijn","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"146.9811825","0.180903515",1.11111111111111
"579","15: witte","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"147.162086","0.296344591",1.11111111111111
"580","16: jas","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"147.4584306","0.293051874",1.11111111111111
"581","17: voor","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"147.7514825","0.163538312",1.11111111111111
"582","18: een","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,"147.9150208","0.116342691",1.14814814814815
"583","19: bruin","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,"148.0313635","0.290389121",1.14814814814815
"584","20: colbert","9.1",1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,"148.3217526","0.485127072",1.14814814814815
"585","21: dat","9.1",1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"149.2635456","0.129513562",1.2962962962963
"586","22: op","9.1",1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"149.3930591","0.096586385",1.2962962962963
"587","23: een","9.1",1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,"149.4896455","0.124025699",1.37037037037037
"588","24: knaapje","9.1",2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,"149.6136712","0.474151346",1.55555555555556
"589","25: in","9.1",2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"150.0878226","0.104269393",1.37037037037037
"590","26: de","9.1",2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"150.1920919","0.043902902",1.37037037037037
"591","27: kast","9.1",2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"150.3029468","0.246953826",1.37037037037037
"592","28: hing.","9.1",1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"150.5499006","0.259027124",1.2962962962963
"593","29: 'Nu","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"151.5304671","0.140489288",1.07407407407407
"594","30: kunnen","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"151.6709564","0.205246069",1.07407407407407
"595","31: we","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"151.8762025","0.106464538",1.07407407407407
"596","32: rustig","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"151.982667","0.388540687",1.07407407407407
"597","33: onze","9.1",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"152.3712077","0.204148496",1.11111111111111
"598","34: gang","9.1",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"152.5753562","0.282076148",1.11111111111111
"599","35: gaan.'","9.1",1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,"152.8574324","0.347930502",1.11111111111111
"600","36: Hij","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"154.3550425","0.106464538",1
"601","37: schoof","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"154.461507","0.338052349",1
"602","38: een","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"154.7995593","0.072439789",1
"603","39: paar","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"154.8719991","0.23158781",1
"604","40: stoelen","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"155.1035869","0.327076623",1
"605","41: opzij","9.1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"155.4306636","0.569640159",1
"606","42: de","9.1",2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"156.4181853","0.074634934",1.14814814814815
"607","43: enige","9.1",2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"156.4928202","0.381955251",1.14814814814815
"608","44: manier","9.1",2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"156.8747755","0.403906702",1.14814814814815
"609","45: om","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"157.3061215","0.107562111",1.11111111111111
"610","46: bij","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"157.4136836","0.127318417",1.11111111111111
"611","47: een","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"157.541002","0.079025224",1.11111111111111
"612","48: laag","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"157.6200272","0.316100898",1.11111111111111
"613","49: tafeltje","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"157.9829432","0.431346016",1.11111111111111
"614","50: te","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"158.4142893","0.104269393",1.11111111111111
"615","51: komen","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"158.5591688","0.257929552",1.11111111111111
"616","52: in","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"158.8170984","0.139391715",1.11111111111111
"617","53: een","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"158.9564901","0.08561066",1.11111111111111
"618","54: hoek","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"159.0421008","0.205246069",1.11111111111111
"619","55: van","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"159.2473468","0.122928127",1.11111111111111
"620","56: de","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"159.370275","0.09439124",1.11111111111111
"621","57: kamer.","9.1",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"159.519262","0.403906702",1.11111111111111
"622","58: Op","9.1",1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,"161.8583409","0.099879103",1.22222222222222
"623","59: het","9.1",1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,"161.95822","0.144879578",1.22222222222222
"624","60: tafeltje","9.1",1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,"162.1030996","0.434638734",1.22222222222222
"625","61: stond","9.1",1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,"162.5377384","0.245856254",1.25925925925926
"626","62: een","9.1",1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,"162.7835946","0.125123272",1.37037037037037
"627","63: toestel","9.1",1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,"162.9646941","0.372077098",1.40740740740741
"628","64: met","9.1",1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,"163.3367712","0.150367441",1.51851851851852
"629","65: een","9.1",1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,"163.4871386","0.109746056",1.55555555555556
"630","66: frontplaat","9.1",1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,"163.5968847","0.816593985",1.66666666666667
"631","67: van","9.1",1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,"164.4134787","0.166831029",1.62962962962963
"632","68: zwart","9.1",2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,"164.5803097","0.363926708",1.74074074074074
"633","69: eboniet.","9.1",1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,"165.014481","0.575128022",1.74074074074074
"634","70: Er","9.1",2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,"166.1565755","0.092196095",1.37037037037037
"635","71: staken","9.1",2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,"166.2487716","0.328174196",1.37037037037037
"636","72: spoelen","9.1",2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,"166.5769458","0.357808655",1.48148148148148
"637","73: uit","9.1",2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,"166.9347544","0.307320317",1.40740740740741
"638","74: en","9.1",2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,"167.4824432","0.093293668",1.40740740740741
