"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"490","114: schoorsteen","7.1",1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,"125.8168503","0.677017527",2.22222222222222
"491","115: stond","7.1",1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,"126.4938678","0.282581229",2.22222222222222
"492","116: een","7.1",1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,"126.776449","0.108322804",2.22222222222222
"493","117: zwartmetalen","7.1",1,3,2,2,4,2,1,1,1,5,3,4,3,2,1,1,4,2,1,4,3,1,1,2,2,2,4,"126.8847718","0.775459986",2.2962962962963
"494","118: pendule","7.1",1,3,2,2,4,2,1,1,1,5,3,4,2,2,1,1,4,2,1,4,3,1,1,2,2,2,4,"127.6602318","0.55279099",2.25925925925926
"495","119: bekroond","7.1",1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,"128.7245697","0.521597851",2.2962962962963
"496","120: met","7.1",1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,"129.2461675","0.156597097",2.2962962962963
"497","121: een","7.1",1,6,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,"129.4027646","0.128338975",2.40740740740741
"498","122: naakt","7.1",1,6,2,2,4,2,1,1,1,5,3,4,3,2,2,1,4,2,1,4,5,1,3,3,2,2,4,"129.5311036","0.427404108",2.62962962962963
"499","123: mannetje.","7.1",1,6,2,2,4,2,1,1,1,5,3,4,3,2,1,1,4,2,1,4,5,1,3,3,2,2,4,"129.9585077","0.534395684",2.59259259259259
"500","124: Hij","7.1",1,1,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"mismatch","mismatch",2.22222222222222
"501","125: hield","7.1",1,1,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"132.2192423","0.37559755",2.22222222222222
"502","126: een","7.1",1,5,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"132.5948399","0.083596947",2.37037037037037
"503","127: soort","7.1",1,6,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"132.6784368","0.284936072",2.40740740740741
"504","128: knots","7.1",1,6,2,1,4,2,1,1,1,5,3,4,3,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"133.089357","0.393224721",2.44444444444444
"505","129: in","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"133.4825818","0.136580927",2.2962962962963
"506","130: zijn","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"133.6191627","0.183677799",2.2962962962963
"507","131: ene","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"133.8028405","0.306129664",2.2962962962963
"508","132: hand","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"134.1089702","0.42858153",2.2962962962963
"509","133: en","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"135.3616955","0.169548737",2.2962962962963
"510","134: wees","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"135.5312442","0.302597399",2.2962962962963
"514","138: omlaag","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,2,2,4,2,1,4,2,1,3,2,2,2,4,"136.4434387","0.548678552",2.33333333333333
"515","139: naar","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"136.9921173","0.115950205",2.2962962962963
"516","140: de","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"137.1080675","0.096548586",2.2962962962963
"517","141: wijzerplaat.","7.1",1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,"137.2046161","0.790050018",2.2962962962963
"518","142: Het","7.1",2,1,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,"138.6919555","0.116564757",2.92592592592593
"521","145: hard.","7.1",2,7,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,"139.6162316","0.421516999",3.14814814814815
"522","146: En","7.1",4,4,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"140.7415055","0.080064681",3.51851851851852
"523","147: wij","7.1",4,4,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"mismatch","mismatch",3.51851851851852
"524","148: zeiden","7.1",4,4,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"140.9181188","0.312016773",3.51851851851852
"525","149: geen","7.1",4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"141.2301355","0.176613268",3.55555555555556
"526","150: woord","7.1",4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"141.4067488","0.270807011",3.55555555555556
"527","151: tegen","7.1",4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"141.6775558","0.233129514",3.55555555555556
"528","152: elkaar.","7.1",4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,"141.9106853","0.369710441",3.55555555555556
"529","153: Na","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"143.4673222","0.113032491",3.14814814814815
"530","154: een","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"143.5803547","0.103613117",3.14814814814815
"531","155: minuut","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"143.6839678","0.303774821",3.14814814814815
"532","156: of","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"143.9877426","0.14482288",3.14814814814815
"534","158: kwam","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"144.6871312","0.202789331",3.14814814814815
"536","160: vader","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"145.3973893","0.333210365",3.14814814814815
"537","161: binnen.","7.1",2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,"145.7305996","0.347475706",3.14814814814815
"565","1: 'Ziezo","9.1",1,6,1,4,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,"147.0046548","0.614614172",2.44444444444444
"566","2: zei","9.1",1,3,1,2,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,"147.9336406","0.201339125",2.25925925925926
"567","3: hij.","9.1",1,3,1,2,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,"148.1349798","0.268452167",2.25925925925926
"568","4: Hij","9.1",1,3,3,4,5,1,3,1,2,1,4,4,1,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"mismatch","mismatch",2.55555555555556
"569","5: sloot","9.1",1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"148.6123984","0.343807161",2.62962962962963
"570","6: de","9.1",1,2,1,1,4,1,1,1,2,1,4,3,1,1,1,1,2,1,1,4,2,1,2,2,3,1,4,"148.9562056","0.07888726",1.81481481481481
"571","7: deur","9.1",1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"149.0350929","0.242548888",2.62962962962963
"572","8: met","9.1",1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"149.2776418","0.169548737",2.62962962962963
"573","9: een","9.1",1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"149.4471905","0.087129212",2.62962962962963
"575","11: af","9.1",1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,"149.9369809","0.231952092",2.62962962962963
"576","12: en","9.1",1,3,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"150.168933","0.161306785",2.14814814814815
"577","13: verwisselde","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"150.3302398","0.425902445",2.22222222222222
"578","14: zijn","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"150.7561422","0.17779069",2.22222222222222
"579","15: witte","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"150.9339329","0.304952242",2.22222222222222
"581","17: voor","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"151.556789","0.148047756",2.22222222222222
"582","18: een","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"151.7048368","0.110677648",2.22222222222222
"584","20: colbert","9.1",1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,"152.085144","0.464330549",2.22222222222222
"585","21: dat","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"152.9463851","0.124806709",1.96296296296296
"586","22: op","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"153.0711918","0.081242103",1.96296296296296
"587","23: een","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"153.1524339","0.154242254",1.96296296296296
"588","24: knaapje","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,2,2,2,1,1,4,2,1,2,2,3,1,4,"153.3066762","0.488630041",2
"589","25: in","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"153.7953062","0.081242103",1.96296296296296
"590","26: de","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"153.8765483","0.067113042",1.96296296296296
"591","27: kast","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"153.9436614","0.3296781",1.96296296296296
"592","28: hing.","9.1",1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,"154.2733395","0.230023839",1.96296296296296
"593","29: 'Nu","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"155.5990481","0.114209913",3.55555555555556
"594","30: kunnen","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"155.713258","0.181322955",3.55555555555556
"595","31: we","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"155.894581","0.123629287",3.55555555555556
"597","33: onze","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"156.3278722","0.201339125",3.55555555555556
"598","34: gang","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"156.5292113","0.279048963",3.55555555555556
"599","35: gaan.'","9.1",3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,"156.8082603","0.366178175",3.55555555555556
"600","36: Hij","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"158.1851953","0.093016321",2.62962962962963
"601","37: schoof","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"158.2782116","0.365000754",2.62962962962963
"602","38: een","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"158.6432124","0.088306634",2.62962962962963
"603","39: paar","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"158.731519","0.211935921",2.62962962962963
"604","40: stoelen","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"158.9434549","0.336742631",2.62962962962963
"605","41: opzij","9.1",1,2,2,2,4,2,1,1,2,1,5,3,3,2,1,3,4,2,1,4,3,5,2,3,3,4,5,"159.2801975","0.559275348",2.62962962962963
"606","42: de","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"160.2151728","0.051806559",2.40740740740741
"607","43: enige","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"160.2669793","0.443888013",2.40740740740741
"608","44: manier","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"160.7108674","0.406210516",2.40740740740741
"609","45: om","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"161.1170779","0.161306785",2.40740740740741
"610","46: bij","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"161.2783847","0.147177723",2.40740740740741
"611","47: een","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"161.4255624","0.070645307",2.40740740740741
"613","49: tafeltje","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"161.8617713","0.461685619",2.40740740740741
"616","52: in","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"162.7402642","0.122451866",2.40740740740741
"617","53: een","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"162.8627161","0.103613117",2.40740740740741
"618","54: hoek","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"162.9663292","0.23077467",2.40740740740741
"619","55: van","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"163.1971039","0.149532567",2.40740740740741
"620","56: de","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,5,"163.3466365","0.081225026",2.40740740740741
"621","57: kamer.","9.1",1,2,2,2,4,2,1,1,2,1,5,3,1,2,1,3,4,2,1,4,3,1,2,3,3,4,3,"163.4278615","0.434468639",2.33333333333333
"622","58: Op","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"165.0383695","0.122451866",2.2962962962963
"623","59: het","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"165.1608213","0.063580776",2.2962962962963
"624","60: tafeltje","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"165.2762087","0.506291368",2.2962962962963
"625","61: stond","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"165.7825","0.249613419",2.2962962962963
"627","63: toestel","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"166.1981299","0.370887862",2.2962962962963
"628","64: met","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"166.5690178","0.147177723",2.2962962962963
"629","65: een","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,3,1,2,2,2,1,3,"166.7161955","0.096070539",2.2962962962963
"630","66: frontplaat","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,1,1,2,2,2,1,3,"166.812266","0.755904786",2.22222222222222
"631","67: van","9.1",1,3,3,1,4,2,1,1,2,5,6,3,1,2,1,4,3,1,1,3,1,1,2,2,2,1,3,"167.5681708","0.195452016",2.22222222222222
"632","68: zwart","9.1",1,3,3,1,4,2,1,1,2,6,6,3,2,2,1,4,3,1,1,3,1,1,2,2,2,1,3,"167.7636228","0.355581379",2.2962962962963
"633","69: eboniet.","9.1",1,3,3,1,4,2,1,1,2,5,6,3,2,2,1,4,3,1,1,3,1,1,2,2,2,1,3,"168.1679051","0.579291519",2.25925925925926
"634","70: Er","9.1",1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"169.4834774","0.064758198",2.33333333333333
"635","71: staken","9.1",1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"169.5482356","0.34262974",2.33333333333333
"636","72: spoelen","9.1",1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"169.8908654","0.421516999",2.33333333333333
"637","73: uit","9.1",1,4,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"170.3123824","0.290823181",2.33333333333333
"638","74: en","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"170.6032056","0.117742179",2.25925925925926
"639","75: de","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"170.7209477","0.068290464",2.25925925925926
"640","76: twee","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"170.852819","0.207226234",2.25925925925926
"641","77: knoppen","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"171.1007769","0.26374248",2.25925925925926
"642","78: eronder","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"171.3645194","0.459194496",2.25925925925926
"643","79: hadden","9.1",1,2,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"171.8237139","0.255500527",2.25925925925926
"646","82: schaalverdeling.","9.1",1,5,3,1,5,2,1,1,2,2,6,3,1,3,1,5,3,1,1,4,2,1,2,2,2,1,3,"172.4359732","0.862589424",2.37037037037037
"647","83: Meneer","9.1",1,6,3,2,5,2,1,1,2,1,6,4,1,3,1,3,4,1,1,5,4,1,2,2,2,1,5,"174.341997","0.259032793",2.59259259259259
"648","84: Kuisters","9.1",1,6,3,2,5,2,1,1,2,1,6,4,1,3,1,3,4,1,1,5,4,1,2,2,2,1,5,"174.6010298","0.473323558",2.59259259259259
"650","86: een","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,1,3,4,1,1,5,4,1,2,2,2,1,5,"175.5052897","0.133048662",2.48148148148148
"651","87: hefboom","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"175.6383384","0.470354387",2.51851851851852
"652","88: aan","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"176.1086928","0.26374248",2.51851851851852
"654","90: zijkant","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"176.436016","0.454484809",2.51851851851852
"655","91: van","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"176.8905008","0.097726008",2.51851851851852
"656","92: het","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"176.9882268","0.103613117",2.51851851851852
"657","93: apparaat","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"177.09184","0.446805951",2.51851851851852
"658","94: omlaag","9.1",1,2,3,2,5,2,1,1,2,1,6,4,2,3,2,3,4,1,1,5,4,1,2,2,2,1,5,"177.5386459","0.572226988",2.51851851851852
"659","95: draaide","9.1",1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,"178.6180004","0.36264591",2.55555555555556
"662","98: knoppen","9.1",1,1,3,3,5,2,1,1,2,1,6,4,3,3,2,4,4,1,1,5,3,1,2,2,2,1,5,"179.2373242","0.389726611",2.55555555555556
"663","99: zette","9.1",1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,"179.9814548","0.255039782",2.59259259259259
"664","100: de","9.1",1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,"180.2364946","0.087129212",2.59259259259259
"665","101: spoelen","9.1",1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,"180.3236238","0.337920052",2.59259259259259
"666","102: in","9.1",1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,"180.6615438","0.141290614",2.59259259259259
"669","105: stand","9.1",1,3,3,3,5,2,1,1,2,1,6,4,3,3,2,3,4,1,1,5,3,1,2,2,2,1,5,"181.2597935","0.410920203",2.59259259259259
"670","106: en","9.1",1,2,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"181.6707137","0.128338975",2.55555555555556
"671","107: vroeg","9.1",1,2,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"181.7990527","0.262565058",2.55555555555556
"674","110: dochter","9.1",1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"182.3948281","0.333329792",2.59259259259259
"675","111: of","9.1",1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"182.7281579","0.124806709",2.59259259259259
"676","112: er","9.1",1,3,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"182.8529646","0.091838899",2.59259259259259
"678","114: nieuwe","9.1",1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"183.0307553","0.237839201",2.62962962962963
"679","115: stop","9.1",1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"183.2685945","0.297887712",2.62962962962963
"680","116: in","9.1",1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"183.5664822","0.105797076",2.62962962962963
"681","117: de","9.1",1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"183.6722793","0.067113042",2.62962962962963
"682","118: schakelkast","9.1",1,4,3,3,5,2,1,1,2,1,6,4,2,3,1,4,4,2,1,5,3,1,2,2,2,1,5,"183.7393924","0.734711194",2.62962962962963
"753","1: Ze","11.1",1,4,1,1,3,1,2,1,1,1,6,2,2,2,1,3,2,2,1,3,2,1,1,2,5,1,3,"mismatch","mismatch",2.03703703703704
"754","2: knikte.","11.1",1,4,1,1,3,1,2,1,1,1,6,2,2,2,1,3,2,2,1,3,2,1,1,2,5,1,3,"186.440483","0.41562989",2.03703703703704
"755","3: 'Mooi'","11.1",1,6,1,4,5,5,2,1,1,1,6,4,2,4,1,5,5,3,4,4,3,6,4,3,5,7,4,"187.9891848","0.353226536",3.59259259259259
"756","4: zei","11.1",1,4,1,1,5,5,2,1,1,1,6,4,2,2,1,5,5,3,1,4,3,6,4,3,5,7,4,"188.5343311","0.222532717",3.22222222222222
"757","5: hij","11.1",1,4,1,1,5,5,2,1,1,1,6,4,2,2,1,5,5,3,1,4,3,6,4,3,5,7,4,"188.7568638","0.295532868",3.22222222222222
"758","6: 'dan","11.1",5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,"189.5850006","0.181322955",3.88888888888889
"759","7: kunnen","11.1",5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,"189.7663236","0.196629438",3.88888888888889
"760","8: we","11.1",5,6,3,5,5,5,2,1,2,1,6,4,2,3,1,5,5,3,4,5,3,6,4,3,5,7,4,"189.962953","0.07888726",3.88888888888889
"763","11: keek","11.1",1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,"191.5198969","0.191919751",2.81481481481481
"764","12: op","11.1",1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,"191.7118166","0.081242103",2.81481481481481
"766","14: horloge.","11.1",1,1,2,1,4,5,2,1,1,1,6,4,1,3,1,3,2,2,5,4,3,2,4,2,5,7,3,"191.9355267","0.587533471",2.81481481481481
"767","15: '","11.1",1,3,3,2,4,5,2,1,1,1,6,4,1,3,1,1,5,2,5,4,3,2,4,2,5,7,3,"193","0",3
"769","17: Is","11.1",5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,"193.3694385","0.113032491",3.2962962962963
"770","18: net","11.1",5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,"193.482471","0.221355296",3.2962962962963
"771","19: de","11.1",5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,"193.7038263","0.035322654",3.2962962962963
"772","20: goeie","11.1",5,3,3,2,4,5,2,1,1,1,6,4,1,3,1,4,5,2,5,5,3,2,4,2,5,7,3,"mismatch","mismatch",3.2962962962963
"775","23: maar","11.1",5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,"195.0662227","0.080064681",3.96296296296296
"776","24: eens","11.1",5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,"195.1462874","0.135403505",3.96296296296296
"777","25: hier.'","11.1",5,7,4,3,4,5,2,1,2,1,6,4,3,4,1,6,5,2,5,5,5,6,4,2,5,7,3,"195.2816909","0.327323256",3.96296296296296
