"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"323",2016,"136: zijn",26.1,1,6,3,5,4,1,1,2,5,7,2,5,1,,1,6,5,3,2,3,3,5,1,5,2,2,4,118.0576382,0.183978049,3.269230769,0.366092432,,,,,
"324",2017,"137: prooi",26.1,1,6,3,5,4,1,1,2,5,7,2,5,1,,1,6,5,3,2,3,3,5,1,5,2,2,4,118.2416163,0.385441613,3.269230769,0.366092432,1,116.5717573,2.055300582,3.269230769,
"325",2018,"138: je",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,3,119.0356133,0.048117336,2.884615385,0.32499431,,,,,
"326",2019,"139: moet",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,119.0837307,0.157088949,2.923076923,0.327804242,,,,,
"327",2020,"140: op",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,119.2408196,0.069345572,2.923076923,0.327804242,,,,,
"328",2021,"141: een",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,119.3101652,0.089866201,2.923076923,0.327804242,,,,,
"329",2022,"142: andere",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,119.4000314,0.348143077,2.923076923,0.327804242,,,,,
"330",2023,"143: plaats",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,119.8218907,0.292949662,2.923076923,0.327804242,,,,,
"331",2024,"144: in",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,120.1148404,0.099772711,2.923076923,0.327804242,,,,,
"332",2025,"145: zijn",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,120.2146131,0.165580244,2.923076923,0.327804242,,,,,
"333",2026,"146: gehoorveld",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,120.3801933,0.623857204,2.923076923,0.327804242,,,,,
"334",2027,"147: zijn",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,121.0040505,0.162042205,2.923076923,0.327804242,1,119.0356133,2.056763161,2.9192307692,
"335",2028,"148: aandacht",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,121.1660927,0.4409647,2.923076923,0.327804242,,,,,
"336",2029,"149: trekken.",26.1,1,2,3,5,4,1,1,2,2,7,2,5,1,,1,4,5,3,2,3,3,5,1,5,2,2,4,121.6070574,0.332575704,2.923076923,0.327804242,1,121.1660927,0.773540404,2.923076923,
"337",2030,"150: Een",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,122.9352708,0.113924869,3.269230769,0.361865646,,,,,
"338",2031,"151: roofdier",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,123.0491957,0.500278771,3.269230769,0.361865646,,,,,
"339",2032,"152: kan",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,123.5924188,0.111094437,3.269230769,0.361865646,,,,,
"340",2033,"153: zijn",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,123.7035133,0.177609578,3.269230769,0.361865646,,,,,
"341",2034,"154: gehoor",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,123.8811228,0.316300722,3.269230769,0.361865646,,,,,
"342",2035,"155: maar",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,124.1974236,0.116362776,3.269230769,0.361865646,,,,,
"343",2036,"156: op",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,124.3137863,0.138848686,3.269230769,0.361865646,,,,,
"344",2037,"157: één",26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.452635,0.27030621,,,,,,,
"345",2038,"158: punt",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,124.7229412,0.215112796,3.269230769,0.361865646,,,,,
"346",2039,"159: richten",26.1,1,3,3,6,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,3,5,1,5,2,2,5,124.938054,0.459883169,3.269230769,0.361865646,1,122.9352708,2.419722014,3.269230769,
"347",2040,"160: dat",26.1,1,6,4,7,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,2,5,3,5,2,2,5,125.7154027,0.134445497,3.5,0.381293346,,,,,
"348",2041,"161: is",26.1,1,6,4,7,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,2,5,3,5,2,2,5,125.8498482,0.128784634,3.5,0.381293346,,,,,
"349",2042,"162: zijn",26.1,1,6,4,7,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,2,5,3,5,2,2,5,125.9786328,0.107556398,3.5,0.381293346,,,,,
"350",2043,"163: enige",26.1,1,6,4,7,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,2,5,3,5,2,2,5,126.0861892,0.373616961,3.5,0.381293346,,,,,
"351",2044,"164: zwakte.",26.1,1,6,4,7,4,1,1,2,5,7,3,6,1,,1,5,5,3,2,3,2,5,3,5,2,2,5,126.4598062,0.43160983,3.5,0.381293346,1,125.7154027,1.17601332,3.5,
"352",2069,"1: Geen",28.1,5,3,5,6,5,4,1,1,5,7,5,6,1,2,2,5,6,5,2,5,2,5,2,3,1,7,,128.6245231,0.304271388,3.884615385,0.385614088,,,,,
"353",2070,"2: fout",28.1,5,3,5,6,5,4,1,1,5,7,5,6,1,2,2,5,6,5,2,5,2,5,2,3,1,7,,128.9287945,0.366855065,3.884615385,0.385614088,,,,,
"354",2071,"3: meer",28.1,5,3,5,6,5,4,1,1,5,7,5,6,1,2,2,5,6,5,2,5,2,5,2,3,1,7,,129.2956496,0.158504165,3.884615385,0.385614088,,,,,
"355",2072,"4: maken",28.1,5,3,5,6,5,4,1,1,5,7,5,6,1,2,2,5,6,5,2,5,2,5,2,3,1,7,,129.4541538,0.457256519,3.884615385,0.385614088,1,128.6245231,1.286887137,3.884615385,
"356",2073,"5: zijn",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,4,2,3,6,5,2,5,2,5,2,3,1,7,,130.1968438,0.186100872,3.692307692,0.379348554,,,,,
"357",2074,"6: opmerkzaamheid",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,4,2,3,6,5,2,5,2,5,2,3,1,7,,130.4522902,0.791420018,3.692307692,0.379348554,,,,,
"358",2075,"7: niet",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,2,2,3,6,5,2,5,2,5,2,3,1,7,,131.2916235,0.174779146,3.615384615,0.384615385,,,,,
"359",2076,"8: naar",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,2,2,3,6,5,2,5,2,5,2,3,1,7,,131.4741864,0.125246595,3.615384615,0.384615385,,,,,
"360",2077,"9: de",28.1,1,1,1,2,3,1,1,1,1,2,2,3,1,1,1,1,3,2,2,3,2,1,1,3,1,1,,131.599433,0.065099925,1.615384615,0.157645396,,,,,
"361",2078,"10: muur",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,2,2,3,6,5,2,5,2,5,2,3,1,7,,131.6645329,0.27134439,3.615384615,0.384615385,,,,,
"362",2079,"11: richten",28.1,5,2,5,5,5,4,1,1,5,7,2,6,1,2,2,3,6,5,2,5,2,5,2,3,1,7,,131.9358773,0.401009662,3.615384615,0.384615385,1,130.1968438,2.015000608,3.35164835128571,
"363",2080,"12: muisstil",28.1,5,7,5,6,5,4,1,1,5,7,2,6,1,4,2,3,6,5,2,5,2,5,2,3,1,7,,132.9035706,0.847006632,3.923076923,0.399704033,,,,,
"364",2081,"13: zijn.",28.1,5,7,5,6,5,4,1,1,5,7,2,6,1,4,2,3,6,5,2,5,2,5,2,3,1,7,,133.7505773,0.33023181,3.923076923,0.399704033,1,132.9035706,1.177238442,3.923076923,
"365",2082,"14: In",28.1,5,4,4,5,5,1,1,1,3,6,1,5,2,2,2,4,6,4,4,4,2,5,2,3,1,7,,135.2080614,0.116047692,3.423076923,0.351581381,,,,,
"366",2083,"15: zes",28.1,5,4,4,5,5,1,1,1,3,6,1,5,2,2,2,4,6,4,4,4,2,5,2,3,1,7,,135.3241091,0.29719531,3.423076923,0.351581381,,,,,
"367",2084,"16: tellen",28.1,5,4,4,5,5,1,1,1,3,6,1,5,2,2,2,4,6,4,4,4,2,5,2,3,1,7,,135.6510239,0.224311698,3.423076923,0.351581381,,,,,
"368",2085,"17: uitademen.",28.1,5,4,4,5,5,1,1,1,3,6,1,5,2,2,2,4,6,4,4,4,2,5,2,3,1,7,,135.8753356,0.602661744,3.423076923,0.351581381,1,135.2080614,1.240216444,3.423076923,
"369",2086,"18: Onhoorbaar",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,3,2,2,6,3,4,4,2,5,2,3,1,2,,137.1612481,0.821532749,3.192307692,0.303919173,,,,,
"370",2087,"19: verschuif",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,137.9827808,0.493140065,3.115384615,0.315384615,,,,,
"371",2088,"20: ik",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,138.4759209,0.121000947,3.115384615,0.315384615,,,,,
"372",2089,"21: mijn",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,138.5969218,0.115292495,3.115384615,0.315384615,,,,,
"373",2090,"22: evenwichtspunt",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,138.7122143,0.873818066,3.115384615,0.315384615,,,,,
"374",2091,"23: naar",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,139.5860324,0.129492242,3.115384615,0.315384615,,,,,
"375",2092,"24: achteren",28.1,5,4,4,4,5,1,1,1,3,6,3,5,2,2,1,2,6,3,4,4,2,5,2,3,1,2,,139.7155246,0.48400379,3.115384615,0.315384615,1,137.1612481,3.038280354,3.126373626,
"376",2093,"25: dan",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,140.8001773,0.266768171,3.230769231,0.315290793,,,,,
"377",2094,"26: pas",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,141.0669455,0.234925816,3.230769231,0.315290793,,,,,
"378",2095,"27: kom",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,141.3018713,0.135860713,3.230769231,0.315290793,,,,,
"379",2096,"28: ik",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,141.437732,0.105433574,3.230769231,0.315290793,,,,,
"380",2097,"29: in",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,141.5431656,0.080432316,3.230769231,0.315290793,,,,,
"381",2098,"30: beweging.",28.1,5,3,4,5,5,1,1,1,3,6,3,5,2,4,1,3,6,3,4,4,2,5,2,3,1,2,,141.6235979,0.600051482,3.230769231,0.315290793,1,140.8001773,1.423472072,3.230769231,
"382",2099,"31: Dat",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,142.8509995,0.104018358,2.346153846,0.298417919,,,,,
"383",2100,"32: is",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,142.9550179,0.09340424,2.346153846,0.298417919,,,,,
"384",2101,"33: het",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,143.0484221,0.100480319,2.346153846,0.298417919,,,,,
"385",2102,"34: geheim",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,143.1489024,0.318423546,2.346153846,0.298417919,,,,,
"386",2103,"35: van",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,143.467326,0.144352008,2.346153846,0.298417919,,,,,
"387",2104,"36: katten.",28.1,2,6,2,3,5,1,1,1,1,2,3,4,1,2,1,1,5,3,2,5,1,1,2,3,1,2,,143.611678,0.372516378,2.346153846,0.298417919,1,142.8509995,1.133194849,2.346153846,
"388",2105,"37: Tot",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,145.1655698,0.106141182,2.115384615,0.217162988,,,,,
"389",2106,"38: voor",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,145.271711,0.140813968,2.115384615,0.217162988,,,,,
"390",2107,"39: kort",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,145.4818705,0.197422599,2.115384615,0.217162988,,,,,
"391",2108,"40: woonde",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,145.6792931,0.290119231,2.115384615,0.217162988,,,,,
"392",2109,"41: ik",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,145.9694124,0.223210891,2.115384615,0.217162988,,,,,
"393",2110,"42: in",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,146.2343721,0.091989024,2.115384615,0.217162988,,,,,
"394",2111,"43: mijn",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,146.3263611,0.119350749,2.115384615,0.217162988,,,,,
"395",2112,"44: geboortehuis",28.1,2,3,1,4,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,146.4457119,0.657367721,2.115384615,0.217162988,,,,,
"396",2113,"45: aan",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.1030796,0.089268095,2.076923077,0.206978831,,,,,
"397",2114,"46: de",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.1923477,0.045286904,2.076923077,0.206978831,,,,,
"398",2115,"47: andere",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.2376346,0.300025741,2.076923077,0.206978831,,,,,
"399",2116,"48: kant",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.5737483,0.172656323,2.076923077,0.206978831,,,,,
"400",2117,"49: van",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.7464047,0.127369418,2.076923077,0.206978831,,,,,
"401",2118,"50: de",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.8737741,0.039940675,2.076923077,0.206978831,,,,,
"402",2119,"51: stad.",28.1,2,3,1,3,3,1,1,1,1,2,1,4,1,2,1,2,4,2,4,3,2,1,1,3,3,2,,147.9137148,0.426687552,2.076923077,0.206978831,1,145.1655698,3.027650073,2.09743589726667,
"403",2120,"52: Zestig",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,149.2985354,0.359464803,3.230769231,0.310372938,,,,,
"404",2121,"53: jaar",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,149.7188545,0.193176951,3.230769231,0.310372938,,,,,
"405",2122,"54: wachtte",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,149.9120315,0.263890825,3.230769231,0.310372938,,,,,
"406",2123,"55: ik",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,150.1759223,0.042456473,3.230769231,0.310372938,,,,,
"407",2124,"56: daar",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,150.2183788,0.205913893,3.230769231,0.310372938,,,,,
"408",2125,"57: op",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,150.4242927,0.125246595,3.230769231,0.310372938,,,,,
"409",2126,"58: een",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,150.5495393,0.085053874,3.230769231,0.310372938,,,,,
"410",2127,"59: man.",28.1,5,6,3,5,3,1,2,1,4,2,6,4,4,2,1,3,4,5,4,5,4,1,1,3,3,2,,150.6345931,0.314177899,3.230769231,0.310372938,1,149.2985354,1.589381313,3.230769231,
"411",2128,"60: Terwijl",28.1,2,2,1,5,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,151.8694167,0.192469343,2.423076923,0.249140534,,,,,
"412",2129,"61: ik",28.1,2,2,1,5,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,152.061886,0.089158593,2.423076923,0.249140534,,,,,
"413",2130,"62: wachtte",28.1,2,2,1,5,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,152.1510446,0.505012532,2.423076923,0.249140534,1,151.8694167,0.786640468,2.423076923,
"414",2131,"63: las",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,152.6560571,0.243417111,2.461538462,0.249496534,,,,,
"415",2132,"64: ik",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,152.8994742,0.091281417,2.461538462,0.249496534,,,,,
"416",2133,"65: de",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,153.0325045,0.056027588,2.461538462,0.249496534,,,,,
"417",2134,"66: aankondigingen",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,153.0885321,0.762093687,2.461538462,0.249496534,,,,,
"418",2135,"67: in",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,153.8506258,0.059548114,2.461538462,0.249496534,,,,,
"419",2136,"68: het",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,153.9101739,0.108264006,2.461538462,0.249496534,,,,,
"420",2137,"69: parochieblad",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,1,1,1,3,3,2,,154.0184379,0.791436181,2.423076923,0.255240923,1,152.6560571,2.112068104,2.45604395642857,
"421",2138,"70: en",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,155.4581059,0.09694228,2.461538462,0.249496534,,,,,
"422",2139,"71: keek",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,155.5939667,0.188223696,2.461538462,0.249496534,,,,,
"423",2140,"72: naar",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,155.7821904,0.15355091,2.461538462,0.249496534,,,,,
"424",2141,"73: de",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,155.9357413,0.071468396,2.461538462,0.249496534,,,,,
"425",2142,"74: lottotrekking",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,156.0072097,0.693063198,2.461538462,0.249496534,,,,,
"426",2143,"75: op",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,156.7002729,0.123784464,2.461538462,0.249496534,,,,,
"427",2144,"76: televisie.",28.1,2,5,1,3,3,1,2,1,2,4,4,4,1,1,1,2,4,3,4,4,2,1,1,3,3,2,,156.8240573,0.593305075,2.461538462,0.249496534,1,155.4581059,1.920338019,2.461538462,
"428",2145,"77: Ik",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,158.3247367,0.080667298,2.269230769,0.232429922,,,,,
"429",2146,"78: las",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,158.405404,0.235633424,2.269230769,0.232429922,,,,,
"430",2147,"79: de",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,158.6757102,0.068637964,2.269230769,0.232429922,,,,,
"431",2148,"80: horoscopen",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,158.7443482,0.768430731,2.269230769,0.232429922,,,,,
"432",2149,"81: van",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,159.5127789,0.20887089,2.269230769,0.232429922,,,,,
"433",2150,"82: vrouwenbladen.",28.1,2,2,1,2,3,1,2,1,2,4,4,4,1,1,1,1,4,3,4,4,2,1,1,3,3,2,,159.7216498,0.927421885,2.269230769,0.232429922,1,158.3247367,2.289662192,2.269230769,
"434",2151,"83: Maar",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,160.6490717,0.281799391,3.269230769,0.326084898,,,,,
"435",2152,"84: een",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,161.5683163,0.09694228,3.269230769,0.326084898,,,,,
"436",2153,"85: man",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,161.6652585,0.311347467,3.269230769,0.326084898,,,,,
"437",2154,"86: kwam",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,162.0282614,0.190850121,3.269230769,0.326084898,,,,,
"438",2155,"87: er",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,162.2191115,0.07359122,3.269230769,0.326084898,,,,,
"439",2156,"88: niet.",28.1,5,5,3,5,3,1,2,1,5,4,6,4,4,1,1,6,4,5,4,4,2,1,1,3,3,2,,162.2927027,0.300733349,3.269230769,0.326084898,1,160.6490717,1.255263828,3.269230769,
"440",2157,"89: Na",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.0548202,0.180440009,3.346153846,0.350570119,,,,,
"441",2158,"90: de",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.2352602,0.077129259,3.346153846,0.350570119,,,,,
"442",2159,"91: dood",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.3123895,0.33045288,3.346153846,0.350570119,,,,,
"443",2160,"92: van",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.6428424,0.075714043,3.346153846,0.350570119,,,,,
"444",2161,"93: mijn",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.7185564,0.12520013,3.346153846,0.350570119,,,,,
"445",2162,"94: ouders",28.1,6,6,3,4,4,1,1,1,3,7,3,3,3,1,1,5,3,4,3,3,5,1,6,3,2,5,,164.8437566,0.401921276,3.346153846,0.350570119,,,,,
"446",2163,"95: heb",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,5,1,2,3,2,5,,165.2456778,0.098309906,2.923076923,0.327804242,,,,,
"447",2164,"96: ik",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,165.3439877,0.07005318,2.807692308,0.318743836,,,,,
"448",2165,"97: het",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,165.4140409,0.089866201,2.807692308,0.318743836,,,,,
"449",2166,"98: huis",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,165.5039071,0.311347467,2.807692308,0.318743836,,,,,
"450",2167,"99: van",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,165.8152546,0.160626989,2.807692308,0.318743836,,,,,
"451",2168,"100: de",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,165.9758816,0.052662578,2.807692308,0.318743836,,,,,
"452",2169,"101: hand",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,166.0285442,0.207329109,2.807692308,0.318743836,,,,,
"453",2170,"102: gedaan.",28.1,6,2,1,4,4,1,1,1,3,7,3,3,3,1,1,5,3,3,3,3,2,1,2,3,2,5,,166.2358733,0.439424493,2.807692308,0.318743836,1,164.0548202,2.62047752,3.04670329678571,
"454",2171,"103: Met",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,167.3565984,0.066515141,2.269230769,0.25150435,,,,,
"455",2172,"104: het",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,167.4231136,0.122416163,2.269230769,0.25150435,,,,,
"456",2173,"105: geld",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,167.5455297,0.399090844,2.269230769,0.25150435,,,,,
"457",2174,"106: kocht",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,168.0493466,0.205159821,2.269230769,0.25150435,,,,,
"458",2175,"107: ik",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,168.2545064,0.048824944,2.269230769,0.25150435,,,,,
"459",2176,"108: deze",28.1,1,3,1,5,4,1,2,1,1,2,5,3,1,1,1,4,3,3,3,3,2,1,2,3,2,1,,168.3033313,0.314885507,2.269230769,0.25150435,,,,,
