"","X","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE","marker_event","onset_event","duration_event","MN_event","SE_event"
"269",425,"49: dicht",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,104.5523761,0.231952092,2.296296296,0.191074446,,,,,
"270",426,"50: op",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,104.7843282,0.110677648,2.296296296,0.191074446,,,,,
"271",427,"51: elkaar",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,104.8950059,0.400323407,2.296296296,0.191074446,,,,,
"272",428,"52: dat",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,105.6024484,0.074177572,2.296296296,0.191074446,,,,,
"273",429,"53: je",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,105.676626,0.134226084,2.296296296,0.191074446,,,,,
"274",430,"54: nauwelijks",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,3,1,2,3,2,2,3,3,4,1,2,2,3,4,105.810852,0.488630041,2.296296296,0.191074446,,,,,
"275",431,"55: kon",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,1,2,2,3,4,106.2994821,0.18485522,2.333333333,0.199714897,,,,,
"276",432,"56: lopen",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,1,2,2,3,4,106.4843373,0.326145835,2.333333333,0.199714897,,,,,
"277",433,"57: zonder",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,1,2,2,3,4,106.8104831,0.284936072,2.333333333,0.199714897,,,,,
"278",434,"58: iets",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,1,2,2,3,4,107.0954192,0.16173315,2.333333333,0.199714897,,,,,
"279",435,"59: te",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,1,2,2,3,4,107.4537818,0.123629287,2.333333333,0.199714897,,,,,
"280",436,"60: raken.",7.1,1,2,2,2,4,2,1,1,1,4,2,3,2,4,1,2,3,2,2,3,3,4,3,2,2,3,4,107.5774111,0.418274595,2.407407407,0.194359634,1,102.9068012,4.585135914,2.30019493147368,
"281",438,"62: schoof",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,108.9190232,0.356758801,2.111111111,0.209008876,,,,,
"282",439,"63: de",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,109.275782,0.101258274,2.111111111,0.209008876,,,,,
"283",440,"64: stoel",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,109.3770403,0.315549039,2.111111111,0.209008876,,,,,
"284",441,"65: waarop",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,109.6925893,0.233129514,2.111111111,0.209008876,,,,,
"285",443,"67: met",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,110.029332,0.181322955,2.111111111,0.209008876,,,,,
"286",445,"69: onderarmen",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,110.353123,0.465798282,2.111111111,0.209008876,,,,,
"287",446,"70: leunde",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,2,1,4,2,1,2,3,3,1,1,2,2,4,3,110.8189212,0.449775122,2.111111111,0.209008876,1,108.9190232,2.103591987,2.111111111,
"288",447,"71: zo",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,3,1,4,2,1,2,3,3,1,1,2,2,4,3,111.564775,0.183677799,2.148148148,0.211518076,,,,,
"289",448,"72: ver",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,3,1,4,2,1,2,3,3,1,1,2,2,4,3,111.7484528,0.221355296,2.148148148,0.211518076,,,,,
"290",449,"73: mogelijk",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,3,1,4,2,1,2,3,3,1,1,2,2,4,3,111.9698081,0.525130116,2.148148148,0.211518076,,,,,
"291",450,"74: onder",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,3,1,4,2,1,2,3,3,1,1,2,2,4,3,112.5655835,0.26374248,2.148148148,0.211518076,,,,,
"292",451,"75: tafel",7.1,1,3,2,1,4,2,1,1,1,4,2,3,1,3,1,4,2,1,2,3,3,1,1,2,2,4,3,112.8752455,0.536153503,2.148148148,0.211518076,1,111.564775,1.730059194,2.148148148,
"293",452,"76: maar",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,3,4,4,1,2,2,4,4,113.8465672,0.196629438,2.296296296,0.218873149,,,,,
"294",453,"77: wanneer",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,3,4,4,1,2,2,4,4,114.0431966,0.235484357,2.296296296,0.218873149,,,,,
"295",455,"79: achteruit",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,3,4,4,1,2,2,4,5,114.3775844,0.473323558,2.333333333,0.232660813,,,,,
"296",456,"80: ging",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,3,4,4,1,2,2,4,5,114.850908,0.206048812,2.333333333,0.232660813,,,,,
"297",457,"81: voelde",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,2,2,4,5,115.0569568,0.344984583,2.407407407,0.251826712,,,,,
"298",459,"83: de",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,2,2,4,5,115.5444094,0.067812416,2.407407407,0.251826712,,,,,
"299",460,"84: sleutel",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,3,2,4,5,115.6122218,0.413275047,2.444444444,0.252245377,,,,,
"300",461,"85: van",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,3,2,4,5,116.0254969,0.11185507,2.444444444,0.252245377,,,,,
"301",462,"86: de",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,3,2,4,5,116.137352,0.089484056,2.444444444,0.252245377,,,,,
"302",463,"87: buffetla",7.1,1,3,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,3,2,4,5,116.226836,0.562807614,2.444444444,0.252245377,,,,,
"303",464,"88: in",7.1,1,4,2,2,4,2,1,1,1,4,2,3,1,3,1,1,2,2,2,5,4,4,1,3,2,4,5,116.7896436,0.109500226,2.481481481,0.258035369,,,,,
"304",466,"90: rug",7.1,1,4,2,2,4,2,1,1,1,4,2,3,1,3,2,1,2,2,2,5,4,4,1,3,2,4,5,117.070143,0.191919751,2.518518519,0.252454449,,,,,
"305",467,"91: steken.",7.1,1,4,2,2,4,2,1,1,1,4,2,3,4,3,2,1,2,2,2,5,4,4,1,3,2,4,5,117.2620628,0.51453332,2.62962963,0.251197407,1,113.8465672,3.517658248,2.42165242138462,
"306",468,"92: De",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,118.7404096,0.071822729,2.333333333,0.255982549,,,,,
"307",469,"93: ruimte",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,118.8122324,0.393258876,2.333333333,0.255982549,,,,,
"308",470,"94: werd",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,119.2054912,0.160129363,2.333333333,0.255982549,,,,,
"309",471,"95: nog",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,119.3656206,0.223710139,2.333333333,0.255982549,,,,,
"310",472,"96: meer",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,119.6434921,0.103613117,2.333333333,0.255982549,,,,,
"311",473,"97: verkleind",7.1,1,6,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,119.7471053,0.575759253,2.518518519,0.284301365,,,,,
"312",474,"98: door",7.1,1,1,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,120.3228645,0.147296925,2.333333333,0.255982549,,,,,
"313",475,"99: een",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,3,3,1,2,2,2,5,120.4701614,0.08595179,2.481481481,0.268849879,,,,,
"314",476,"100: enorme",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,120.5561132,0.556920505,2.444444444,0.268653567,,,,,
"315",477,"101: lamp",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,121.1130337,0.475678401,2.444444444,0.268653567,,,,,
"316",478,"102: met",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,121.5887121,0.196458554,2.444444444,0.268653567,,,,,
"317",479,"103: franje",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,121.7851707,0.472146136,2.444444444,0.268653567,,,,,
"318",480,"104: die",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,122.2573168,0.122451866,2.444444444,0.268653567,,,,,
"319",481,"105: als",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,122.3797687,0.169548737,2.444444444,0.268653567,,,,,
"320",482,"106: een",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,122.5493174,0.109500226,2.444444444,0.268653567,,,,,
"321",483,"107: parasol",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,122.7501787,0.545146287,2.444444444,0.268653567,,,,,
"322",484,"108: boven",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,123.295325,0.320258726,2.444444444,0.268653567,,,,,
"323",486,"110: hoofden",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,123.8110358,0.347185845,2.444444444,0.268653567,,,,,
"324",487,"111: hing.",7.1,1,5,2,3,4,2,1,1,1,6,2,3,1,3,1,1,3,3,2,4,2,3,1,2,2,2,5,124.1582216,0.253145684,2.444444444,0.268653567,1,118.7404096,5.329983159,2.415204678,
"325",488,"112: Op",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,125.6025595,0.157774519,2.222222222,0.240685946,,,,,
"326",489,"113: de",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,125.760334,0.056516246,2.222222222,0.240685946,,,,,
"327",490,"114: schoorsteen",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,125.8168503,0.677017527,2.222222222,0.240685946,,,,,
"328",491,"115: stond",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,126.4938678,0.282581229,2.222222222,0.240685946,,,,,
"329",492,"116: een",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,3,1,1,2,2,2,4,126.776449,0.108322804,2.222222222,0.240685946,,,,,
"330",493,"117: zwartmetalen",7.1,1,3,2,2,4,2,1,1,1,5,3,4,3,2,1,1,4,2,1,4,3,1,1,2,2,2,4,126.8847718,0.775459986,2.296296296,0.237597272,,,,,
"331",494,"118: pendule",7.1,1,3,2,2,4,2,1,1,1,5,3,4,2,2,1,1,4,2,1,4,3,1,1,2,2,2,4,127.6602318,0.55279099,2.259259259,0.236261195,,,,,
"332",495,"119: bekroond",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,128.7245697,0.521597851,2.296296296,0.260477399,,,,,
"333",496,"120: met",7.1,1,3,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,129.2461675,0.156597097,2.296296296,0.260477399,,,,,
"334",497,"121: een",7.1,1,6,2,2,4,2,1,1,1,5,3,4,1,2,1,1,4,2,1,4,5,1,1,2,2,2,4,129.4027646,0.128338975,2.407407407,0.293613208,,,,,
"335",498,"122: naakt",7.1,1,6,2,2,4,2,1,1,1,5,3,4,3,2,2,1,4,2,1,4,5,1,3,3,2,2,4,129.5311036,0.427404108,2.62962963,0.278109963,,,,,
"336",499,"123: mannetje.",7.1,1,6,2,2,4,2,1,1,1,5,3,4,3,2,1,1,4,2,1,4,5,1,3,3,2,2,4,129.9585077,0.534395684,2.592592593,0.283744093,1,125.6025595,4.378797016,2.32407407391667,
"337",501,"125: hield",7.1,1,1,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,132.2192423,0.37559755,2.222222222,0.234692824,,,,,
"338",502,"126: een",7.1,1,5,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,132.5948399,0.083596947,2.37037037,0.251197407,,,,,
"339",503,"127: soort",7.1,1,6,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,132.6784368,0.284936072,2.407407407,0.268260511,,,,,
"340",504,"128: knots",7.1,1,6,2,1,4,2,1,1,1,5,3,4,3,2,1,2,4,2,1,4,2,1,3,2,2,2,4,133.089357,0.393224721,2.444444444,0.268653567,,,,,
"341",505,"129: in",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,133.4825818,0.136580927,2.296296296,0.231524213,,,,,
"342",506,"130: zijn",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,133.6191627,0.183677799,2.296296296,0.231524213,,,,,
"343",507,"131: ene",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,133.8028405,0.306129664,2.296296296,0.231524213,,,,,
"344",508,"132: hand",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,134.1089702,0.42858153,2.296296296,0.231524213,1,132.2192423,2.19232521,2.328703703375,
"345",509,"133: en",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,135.3616955,0.169548737,2.296296296,0.231524213,,,,,
"346",510,"134: wees",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,135.5312442,0.302597399,2.296296296,0.231524213,,,,,
"347",511,"135: met",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,135.8338416,0.168371315,2.296296296,0.231524213,,,,,
"348",512,"136: de",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,136.0022129,0.068290464,2.296296296,0.231524213,,,,,
"349",513,"137: andere",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,136.0705034,0.372935318,2.296296296,0.231524213,,,,,
"350",514,"138: omlaag",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,2,2,4,2,1,4,2,1,3,2,2,2,4,136.4434387,0.548678552,2.333333333,0.226455407,,,,,
"351",515,"139: naar",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,136.9921173,0.115950205,2.296296296,0.231524213,,,,,
"352",516,"140: de",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,137.1080675,0.096548586,2.296296296,0.231524213,,,,,
"353",517,"141: wijzerplaat.",7.1,1,3,2,1,4,2,1,1,1,5,3,4,2,2,1,2,4,2,1,4,2,1,3,2,2,2,4,137.2046161,0.790050018,2.296296296,0.231524213,1,135.3616955,2.632970594,2.30041152233333,
"354",518,"142: Het",7.1,2,1,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,138.6919555,0.116564757,2.925925926,0.276969384,,,,,
"355",519,"143: uurwerk",7.1,2,1,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,138.8085202,0.468613871,2.925925926,0.276969384,,,,,
"356",520,"144: tikte",7.1,2,6,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,139.3713278,0.244903731,3.111111111,0.28908606,,,,,
"357",521,"145: hard.",7.1,2,7,2,4,5,2,1,1,4,5,3,4,4,2,1,3,4,3,2,4,1,3,3,2,2,6,5,139.6162316,0.421516999,3.148148148,0.305242436,1,138.6919555,1.251599358,3.02777777775,
"358",522,"146: En",7.1,4,4,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,140.7415055,0.080064681,3.518518519,0.279245883,,,,,
"359",524,"148: zeiden",7.1,4,4,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,140.9181188,0.312016773,3.518518519,0.279245883,,,,,
"360",525,"149: geen",7.1,4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,141.2301355,0.176613268,3.555555556,0.284115729,,,,,
"361",526,"150: woord",7.1,4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,141.4067488,0.270807011,3.555555556,0.284115729,,,,,
"362",527,"151: tegen",7.1,4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,141.6775558,0.233129514,3.555555556,0.284115729,,,,,
"363",528,"152: elkaar.",7.1,4,5,3,5,5,4,1,1,4,6,3,4,2,4,1,4,5,3,2,4,5,3,2,2,3,6,5,141.9106853,0.369710441,3.555555556,0.284115729,1,140.7415055,1.442341688,3.543209877,
"364",529,"153: Na",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,143.4673222,0.113032491,3.148148148,0.285966665,,,,,
"365",530,"154: een",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,143.5803547,0.103613117,3.148148148,0.285966665,,,,,
"366",531,"155: minuut",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,143.6839678,0.303774821,3.148148148,0.285966665,,,,,
"367",532,"156: of",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,143.9877426,0.14482288,3.148148148,0.285966665,,,,,
"368",533,"157: twintig",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,144.2138076,0.433291217,3.148148148,0.285966665,,,,,
"369",534,"158: kwam",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,144.6871312,0.202789331,3.148148148,0.285966665,,,,,
"370",536,"160: vader",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,145.3973893,0.333210365,3.148148148,0.285966665,,,,,
"371",537,"161: binnen.",7.1,2,5,3,4,5,4,1,1,2,1,4,4,2,2,1,6,4,2,2,4,4,4,3,2,3,6,4,145.7305996,0.347475706,3.148148148,0.285966665,1,143.4673222,1.982009928,3.148148148,
"372",565,"1: 'Ziezo",9.1,1,6,1,4,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,147.0046548,0.614614172,2.444444444,0.303509075,,,,,
"373",566,"2: zei",9.1,1,3,1,2,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,147.9336406,0.201339125,2.259259259,0.264696744,,,,,
"374",567,"3: hij.",9.1,1,3,1,2,3,1,1,1,2,1,3,4,1,1,1,4,2,2,1,6,2,2,2,2,3,5,4,148.1349798,0.268452167,2.259259259,0.264696744,1,147.0046548,1.084405464,2.320987654,
"375",568,"4: Hij",9.1,1,3,3,4,5,1,3,1,2,1,4,4,1,1,1,1,2,1,4,6,2,3,2,4,3,1,5,148.513495,0.09890343,2.555555556,0.293972368,,,,,
"376",569,"5: sloot",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,148.6123984,0.343807161,2.62962963,0.288172096,,,,,
"377",570,"6: de",9.1,1,2,1,1,4,1,1,1,2,1,4,3,1,1,1,1,2,1,1,4,2,1,2,2,3,1,4,148.9562056,0.07888726,1.814814815,0.213751174,,,,,
"378",571,"7: deur",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,149.0350929,0.242548888,2.62962963,0.288172096,,,,,
"379",572,"8: met",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,149.2776418,0.169548737,2.62962963,0.288172096,,,,,
"380",573,"9: een",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,149.4471905,0.087129212,2.62962963,0.288172096,,,,,
"381",574,"10: haak",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,149.5343197,0.333193288,2.62962963,0.288172096,,,,,
"382",575,"11: af",9.1,1,3,3,4,5,1,3,1,2,1,4,4,3,1,1,1,2,1,4,6,2,3,2,4,3,1,5,149.9369809,0.231952092,2.62962963,0.288172096,1,148.513495,1.585970068,2.518518518875,
"383",576,"12: en",9.1,1,3,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,150.168933,0.161306785,2.148148148,0.211518076,,,,,
"384",577,"13: verwisselde",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,150.3302398,0.425902445,2.222222222,0.234692824,,,,,
"385",578,"14: zijn",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,150.7561422,0.17779069,2.222222222,0.234692824,,,,,
"386",579,"15: witte",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,150.9339329,0.304952242,2.222222222,0.234692824,,,,,
"387",580,"16: jas",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,151.2388851,0.317903882,2.222222222,0.234692824,,,,,
"388",581,"17: voor",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,151.556789,0.148047756,2.222222222,0.234692824,,,,,
"389",582,"18: een",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,151.7048368,0.110677648,2.222222222,0.234692824,,,,,
"390",583,"19: bruin",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,151.8155144,0.269629589,2.222222222,0.234692824,,,,,
"391",584,"20: colbert",9.1,1,5,1,2,4,1,3,1,2,1,4,4,2,1,1,3,2,1,1,4,2,3,2,2,3,1,3,152.085144,0.464330549,2.222222222,0.234692824,,,,,
"392",585,"21: dat",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,152.9463851,0.124806709,1.962962963,0.223169869,,,,,
"393",586,"22: op",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,153.0711918,0.081242103,1.962962963,0.223169869,,,,,
"394",587,"23: een",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,153.1524339,0.154242254,1.962962963,0.223169869,,,,,
"395",588,"24: knaapje",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,2,2,2,1,1,4,2,1,2,2,3,1,4,153.3066762,0.488630041,2,0.220075097,,,,,
"396",589,"25: in",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,153.7953062,0.081242103,1.962962963,0.223169869,,,,,
"397",590,"26: de",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,153.8765483,0.067113042,1.962962963,0.223169869,,,,,
"398",591,"27: kast",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,153.9436614,0.3296781,1.962962963,0.223169869,,,,,
"399",592,"28: hing.",9.1,1,3,1,1,4,1,1,1,2,1,4,4,2,1,1,2,2,1,1,4,2,1,2,2,3,1,4,154.2733395,0.230023839,1.962962963,0.223169869,1,150.168933,3.937519777,2.09803921558824,
"400",593,"29: 'Nu",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,155.5990481,0.114209913,3.555555556,0.321735559,,,,,
"401",594,"30: kunnen",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,155.713258,0.181322955,3.555555556,0.321735559,,,,,
"402",595,"31: we",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,155.894581,0.123629287,3.555555556,0.321735559,,,,,
"403",596,"32: rustig",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,156.0182103,0.30966193,3.555555556,0.321735559,,,,,
"404",597,"33: onze",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,156.3278722,0.201339125,3.555555556,0.321735559,,,,,
"405",598,"34: gang",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,156.5292113,0.279048963,3.555555556,0.321735559,,,,,
"406",599,"35: gaan.'",9.1,3,7,3,4,6,3,4,1,2,2,6,4,4,3,1,1,5,2,5,6,2,5,2,3,3,4,5,156.8082603,0.366178175,3.555555556,0.321735559,1,155.5990481,1.575390348,3.555555556,
