"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN"
"1849","157: de","24.1",5,4,6,6,5,6,1,2,5,6,7,6,6,5,4,7,6,5,4,6,5,6,2,4,2,7,5,"60.97504226","0.084513087",4.92592592592593
"1850","158: deur","24.1",5,4,6,6,5,6,1,2,5,6,7,6,6,5,4,7,6,5,4,6,5,6,2,4,2,7,5,"61.05955535","0.30841789",4.92592592592593
"1851","159: openbreken.","24.1",5,6,6,6,5,6,1,2,5,6,7,6,6,6,5,7,6,5,4,6,5,6,2,4,2,7,5,"61.36797324","0.650860529",5.07407407407407
"1852","160: Maar","24.1",6,2,2,7,5,6,1,2,5,6,4,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,3,"62.01883377","0.128861422",4.44444444444444
"1853","161: dit","24.1",6,2,2,7,5,6,1,2,5,6,4,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,4,"62.14769519","0.204148496",4.48148148148148
"1854","162: is","24.1",6,2,2,7,5,6,1,2,5,6,4,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,4,"62.35184369","0.148172296",4.48148148148148
"1855","163: mijn","24.1",6,2,2,7,5,6,1,2,5,6,4,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,5,"62.50001598","0.319393615",4.51851851851852
"1856","164: flat.","24.1",6,2,2,7,5,6,1,2,5,6,4,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,5,"62.8194096","0.365491663",4.51851851851852
"1857","165: Ik","24.1",6,2,4,7,5,6,2,2,5,7,5,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,4,"63.18490126","0.121830554",4.66666666666667
"1858","166: laat","24.1",6,2,4,7,5,6,2,2,5,7,5,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,5,"63.30673181","0.207060498",4.7037037037037
"1859","167: er","24.1",6,2,4,7,5,6,2,2,5,7,5,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,5,"63.51379231","0.034024749",4.7037037037037
"1860","168: niemand","24.1",6,2,4,7,5,6,2,2,5,7,5,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,5,"63.54781706","0.318296043",4.7037037037037
"1861","169: in.","24.1",6,2,4,7,5,6,2,2,5,7,5,6,5,5,3,7,6,5,4,6,3,6,2,4,2,7,3,"63.8661131","0.300734882",4.62962962962963
"1862","170: Telkens","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,4,"65.25141226","0.358906227",4.03703703703704
"1863","171: wanneer","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,3,"65.61031849","0.215124222",4
"1864","172: de","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,3,"65.82544271","0.05158591",4
"1865","173: man","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,3,"65.87702862","0.169026174",4
"1866","174: me","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,3,"66.04605479","0.124025699",4
"1867","175: in","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,4,"66.17008049","0.122928127",4.03703703703704
"1868","176: de","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,4,"66.29300862","0.050488338",4.03703703703704
"1869","177: woonkamer","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,4,"66.34349696","0.47844377",4.03703703703704
"1870","178: hoort","24.1",4,4,4,6,4,2,1,2,4,7,5,6,4,5,3,6,5,3,4,4,4,3,2,4,2,7,5,"66.82194073","0.39841884",4.07407407407407
"1871","179: begint","24.1",4,5,4,6,4,2,1,2,4,7,7,6,4,5,4,6,5,3,4,4,4,3,2,4,2,7,5,"67.65223768","0.323783905",4.22222222222222
"1872","180: zijn","24.1",4,5,4,6,4,2,1,2,4,7,7,6,4,5,4,6,5,3,4,4,4,3,2,4,2,7,5,"67.97602159","0.205246069",4.22222222222222
"1873","181: gekras.","24.1",4,5,4,6,4,2,1,2,6,7,7,6,4,5,4,6,5,3,4,4,4,3,2,4,2,7,5,"68.18126766","0.590494038",4.2962962962963
"1874","182: Geen","24.1",4,7,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,4,"69.47894577","0.27000285",3.92592592592593
"1875","183: geluiden","24.1",4,7,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,4,"69.74894862","0.377564961",3.92592592592593
"1876","184: meer","24.1",4,5,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,3,"70.12651358","0.13280628",3.81481481481481
"1877","185: maken","24.1",4,5,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,3,"70.25931986","0.343540212",3.81481481481481
"1878","186: is","24.1",4,5,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,3,"70.60286007","0.153660159",3.81481481481481
"1879","187: de","24.1",4,5,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,3,"70.75652023","0.059268918",3.81481481481481
"1880","188: boodschap.","24.1",4,5,5,6,4,2,1,2,2,7,6,6,2,5,1,4,4,3,4,4,5,3,2,4,2,7,3,"70.81578914","0.509816742",3.81481481481481
"1881","1: Het","26.1",4,4,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,3,5,2,5,3,7,3,"72.36358194","0.109697532",4.19230769230769
"1882","2: krassen","26.1",4,4,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,3,5,2,5,3,7,5,"72.51432073","0.291345703",4.26923076923077
"1883","3: op","26.1",4,4,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,3,5,2,5,3,7,5,"72.80566644","0.117286006",4.26923076923077
"1884","4: de","26.1",3,2,4,4,3,2,1,2,2,1,2,5,3,NA,2,4,6,4,2,4,2,2,1,4,2,5,3,"72.9639937","0.063464915",2.88461538461538
"1885","5: muur","26.1",4,4,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,3,5,2,5,3,7,5,"73.02745861","0.302148565",4.26923076923077
"1886","6: wordt","26.1",4,4,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,3,5,2,5,3,7,5,"73.37489408","0.164165028",4.26923076923077
"1887","7: driftiger.","26.1",4,6,5,6,5,2,1,2,2,6,6,5,3,NA,4,7,6,4,5,4,5,5,2,5,3,7,5,"73.53905911","0.562155065",4.42307692307692
"1888","8: De","26.1",4,4,5,4,5,2,1,2,2,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"74.73353327","0.074298827",3.92307692307692
"1889","9: man","26.1",4,4,5,4,5,2,1,2,2,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"74.8078321","0.372201745",3.92307692307692
"1890","10: gedraagt","26.1",4,4,5,4,5,2,1,2,2,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"75.36819491","0.541320028",3.92307692307692
"1891","11: zich","26.1",4,4,5,4,5,2,1,2,2,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"75.90951494","0.139398752",3.92307692307692
"1892","12: als","26.1",4,4,5,4,5,2,1,2,2,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"76.0489137","0.088765843",3.92307692307692
"1893","13: een","26.1",4,4,5,4,5,2,1,2,5,5,3,5,4,NA,1,6,6,4,5,4,3,5,2,5,3,7,5,"76.13767954","0.145059615",4.03846153846154
"1894","14: roofdier.","26.1",4,7,5,4,5,2,1,2,5,5,3,5,4,NA,1,6,6,4,5,6,5,5,2,5,3,7,5,"76.28273915","0.586402701",4.30769230769231
"1895","15: Hij","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,3,"77.24478804","0.108971614",3.92307692307692
"1896","16: weet","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,3,"77.35375965","0.210867148",3.92307692307692
"1897","17: dat","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,2,"77.5646268","0.111094437",3.88461538461538
"1898","18: hij","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,2,"77.67572123","0.137275929",3.88461538461538
"1899","19: ongestoord","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,5,"77.86960579","0.577549409",4
"1900","20: op","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,3,"78.4471552","0.104128761",3.92307692307692
"1901","21: de","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,3,"78.55128396","0.060854278",3.92307692307692
"1902","22: muur","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,5,"78.61213824","0.232802993",4
"1903","23: kan","26.1",4,2,3,5,5,2,1,2,4,7,3,5,4,NA,1,7,6,3,5,4,4,5,2,5,3,7,5,"78.87607598","0.154258518",4
"1905","25: dat","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,2,"79.86625615","0.122416163",4.19230769230769
"1906","26: ik","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,2,"79.98867231","0.101895535",4.19230769230769
"1907","27: geen","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"80.09056784","0.162749812",4.30769230769231
"1908","28: mens","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"80.25331766","0.332575704",4.30769230769231
"1909","29: te","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"80.58589336","0.065398845",4.30769230769231
"1910","30: hulp","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"80.65129221","0.235633424",4.30769230769231
"1911","31: kan","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"80.93504297","0.165580244",4.30769230769231
"1912","32: roepen.","26.1",4,2,4,6,5,2,1,2,4,7,6,5,4,NA,3,7,6,3,5,5,4,5,2,5,3,7,5,"81.10062321","0.306016951",4.30769230769231
"1913","33: Ik","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,2,"82.51549377","0.102603143",3.96153846153846
"1914","34: moet","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,2,"82.61809691","0.211574756",3.96153846153846
"1915","35: de","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,2,"82.82967167","0.021228236",3.96153846153846
"1916","36: man","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,2,"82.8508999","0.255446445",3.96153846153846
"1917","37: weglokken","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,6,"83.10634635","0.448057617",4.11538461538461
"1918","38: van","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,6,"83.55440397","0.13829862",4.11538461538461
"1919","39: de","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,6,"83.69270259","0.068637964",4.11538461538461
"1920","40: muur.","26.1",5,5,4,6,6,5,1,2,2,5,4,5,5,NA,1,5,5,4,5,6,3,3,1,4,2,7,6,"83.76134055","0.350265901",4.11538461538461
"1921","41: Nu","26.1",5,5,3,6,6,5,2,2,2,3,7,5,5,NA,1,3,5,4,5,6,3,4,1,4,2,7,6,"84.82352324","0.132322674",4.11538461538461
"1922","42: moet","26.1",5,5,3,6,6,5,2,2,2,3,7,5,5,NA,1,3,5,4,5,6,3,4,1,4,2,7,6,"84.95584591","0.171241107",4.11538461538461
"1923","43: ik","26.1",5,5,3,6,6,5,2,2,2,3,7,5,5,NA,1,3,5,4,5,6,3,4,1,4,2,7,6,"85.12708702","0.102603143",4.11538461538461
"1924","44: het","26.1",5,5,3,6,6,5,2,2,2,3,7,5,5,NA,1,3,5,4,5,6,3,4,1,4,2,7,6,"85.22969016","0.125246595",4.11538461538461
"1925","45: doen.","26.1",5,5,3,6,6,5,2,2,2,3,7,5,5,NA,1,3,5,4,5,6,3,4,1,4,2,7,6,"85.35493676","0.188931304",4.11538461538461
"1926","46: Onhoorbaar","26.1",3,3,5,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"86.65907488","0.675765525",3.73076923076923
"1927","47: sluip","26.1",3,3,5,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"87.3348404","0.437962138",3.73076923076923
"1928","48: ik","26.1",3,3,5,5,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"87.77280254","0.127369418",3.69230769230769
"1929","49: naar","26.1",3,3,5,5,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"87.90017196","0.154400121",3.69230769230769
"1930","50: de","26.1",3,3,5,5,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"88.05457208","0.049532552",3.69230769230769
"1931","51: deur","26.1",3,3,5,5,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,6,"88.10410463","0.36371045",3.69230769230769
"1932","52: en","26.1",3,3,3,5,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"88.81869476","0.149305263",3.57692307692308
"1933","53: druk","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"88.96800003","0.268183387",3.61538461538462
"1934","54: mijn","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"89.23618341","0.219358443",3.61538461538462
"1935","55: oog","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"89.48593779","0.261107308",3.61538461538462
"1937","57: het","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,4,"90.01381327","0.12856469",3.57692307692308
"1938","58: ronde","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"90.14237796","0.29719531",3.61538461538462
"1939","59: kijkgaatje.","26.1",3,3,3,6,3,2,1,2,2,3,5,5,5,NA,2,5,5,5,5,5,3,2,1,4,2,7,5,"90.53274185","0.687087251",3.61538461538462
"1940","60: De","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,3,"92.17972396","0.072176004",3.11538461538462
"1941","61: lift","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,3,"92.25189996","0.310639859",3.11538461538462
"1942","62: in","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,3,"92.56253982","0.136568321",3.11538461538462
"1943","63: de","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,3,"92.69910814","0.050743311",3.11538461538462
"1944","64: trappenhal","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,3,"92.81495138","0.546069502",3.11538461538462
"1945","65: zoemt.","26.1",5,2,3,4,3,2,1,2,1,1,5,5,4,NA,1,6,5,3,2,5,2,2,1,4,2,7,4,"93.36102088","0.468058705",3.15384615384615
"1946","66: Een","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,3,"94.63138189","0.110386829",2.88461538461538
"1947","67: vrouw","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,3,"94.74176872","0.328330056",2.88461538461538
"1948","68: stapt","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"95.07009878","0.413573124",2.92307692307692
"1949","69: uit","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"95.4836719","0.23704864",2.92307692307692
"1950","70: de","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"95.72072054","0.040994567",2.92307692307692
"1951","71: lift","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"95.76171511","0.333283311",2.92307692307692
"1952","72: en","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,3,"96.09499842","0.115340084",2.88461538461538
"1953","73: verdwijnt","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"96.21033851","0.447161041",2.92307692307692
"1954","74: in","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"96.65749955","0.128077026",2.92307692307692
"1955","75: haar","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"96.78557657","0.107352166",2.92307692307692
"1956","76: flat.","26.1",2,3,3,4,3,2,1,2,1,1,1,5,3,NA,1,7,5,3,2,5,2,2,1,4,2,7,4,"96.89292874","0.396763789",2.92307692307692
"1957","77: Na","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,1,4,6,4,2,5,2,2,1,4,2,7,3,"98.24642638","0.125246595",3.19230769230769
"1958","78: enkele","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,1,4,6,4,2,5,2,2,1,4,2,7,3,"98.37167298","0.328330056",3.19230769230769
"1959","79: minuten","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,1,4,6,4,2,5,2,2,1,4,2,7,3,"98.70000303","0.429298264",3.19230769230769
"1960","80: open","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,2,4,6,4,2,5,2,2,1,4,2,7,4,"99.17034255","0.321238264",3.26923076923077
"1961","81: ik","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,2,4,6,4,2,5,2,2,1,4,2,7,5,"99.49158082","0.164165028",3.30769230769231
"1962","82: onhoorbaar","26.1",5,2,4,5,3,2,1,2,3,1,4,5,4,NA,2,4,6,4,2,5,2,2,1,4,2,7,5,"99.7391814","0.566793912",3.34615384615385
"1963","83: de","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,2,4,6,4,2,5,2,2,1,4,2,7,5,"100.3059753","0.08349773",3.30769230769231
"1964","84: deur.","26.1",4,2,4,5,3,2,1,2,3,1,4,5,4,NA,2,4,6,4,2,5,2,2,1,4,2,7,3,"100.389473","0.379954005",3.23076923076923
"1966","86: schuifel","26.1",4,2,4,4,3,2,1,2,3,3,1,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"101.891049","0.46823196",3.26923076923077
"1967","87: ik","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"102.359281","0.101895535",3.26923076923077
"1968","88: de","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"102.4834115","0.047409728",3.26923076923077
"1969","89: gang","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"102.5308212","0.291534447",3.26923076923077
"1970","90: op","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"102.8223557","0.198837814",3.26923076923077
"1971","91: naar","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"103.0353457","0.114632477",3.26923076923077
"1972","92: de","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"103.1499781","0.069864662",3.26923076923077
"1973","93: volgende","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"103.2198428","0.387014596",3.26923076923077
"1974","94: deur.","26.1",3,2,4,4,3,2,1,2,3,3,2,5,4,NA,2,5,6,4,5,5,2,2,1,4,2,5,4,"103.6068574","0.296487702",3.26923076923077
"1975","95: Een","26.1",3,3,6,5,5,2,1,2,3,3,5,6,5,NA,2,6,6,4,5,6,3,5,1,5,4,6,5,"104.6191462","0.112509653",4.11538461538461
"1976","96: druk","26.1",3,3,6,5,5,2,1,2,3,3,5,6,5,NA,2,6,6,4,5,6,3,5,1,5,4,6,5,"104.7316559","0.257569268",4.11538461538461
"1977","97: op","26.1",3,3,6,5,5,2,1,2,3,3,5,6,5,NA,2,6,6,4,5,6,3,5,1,5,4,6,5,"104.9892251","0.1167553",4.11538461538461
"1978","98: de","26.1",3,3,6,5,5,2,1,2,3,3,5,6,5,NA,2,6,6,4,5,6,3,5,1,5,4,6,5,"105.1059804","0.050932054",4.11538461538461
"1979","99: bel.","26.1",3,3,6,5,5,2,1,2,3,3,5,6,5,NA,2,6,6,4,5,6,3,5,1,5,4,6,5,"105.1569125","0.322669193",4.11538461538461
"1980","100: Dan","26.1",3,5,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,3,5,1,5,4,6,5,"106.8436775","0.15355091",4.53846153846154
"1981","101: hol","26.1",6,5,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"106.9972284","0.157796557",4.69230769230769
"1982","102: ik","26.1",3,5,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"107.155025","0.119585732",4.57692307692308
"1983","103: terug","26.1",3,5,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"107.3326345","0.278797505",4.57692307692308
"1984","104: en","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"107.611432","0.146428142",4.53846153846154
"1985","105: draai","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"107.7578602","0.242001895",4.53846153846154
"1986","106: de","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"107.9998621","0.065099925",4.53846153846154
"1987","107: sleutel","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"108.064962","0.388429812",4.53846153846154
"1988","108: om","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"108.4533918","0.097649887",4.53846153846154
"1989","109: in","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"108.5510417","0.062269493",4.53846153846154
"1990","110: het","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"108.6133112","0.089158593",4.53846153846154
"1991","111: slot.","26.1",3,4,6,6,5,2,3,2,5,3,5,6,4,NA,4,7,6,6,5,6,4,5,1,5,4,6,5,"108.7024698","0.376762026",4.53846153846154
"1992","112: Het","26.1",2,5,6,5,4,2,1,2,2,5,3,5,2,NA,2,6,5,4,3,4,3,5,1,5,4,2,6,"109.8587181","0.128077026",3.61538461538462
"1993","113: krassen","26.1",2,5,6,5,4,2,1,2,2,5,3,5,2,NA,2,6,5,4,3,4,3,5,1,5,4,2,6,"109.9867951","0.341774606",3.61538461538462
"1994","114: is","26.1",2,5,6,5,4,2,1,2,2,5,3,5,2,NA,2,6,5,4,3,4,3,5,1,5,4,2,6,"110.3285697","0.171948715",3.61538461538462
"1995","115: gestopt.","26.1",2,5,6,5,4,2,1,2,2,5,3,5,2,NA,2,6,5,4,3,4,3,5,1,5,4,2,6,"110.5005184","0.518283377",3.61538461538462
"1996","116: De","26.1",4,4,5,4,4,2,1,2,2,5,4,5,2,NA,2,5,5,4,3,3,3,5,1,5,4,2,4,"111.4162108","0.071468396",3.46153846153846
"1997","117: muur","26.1",4,4,5,4,4,2,1,2,2,5,4,5,2,NA,2,5,5,4,3,3,3,5,1,5,4,2,4,"111.4876792","0.273136642",3.46153846153846
"1998","118: zwijgt.","26.1",4,4,5,4,4,2,1,2,2,5,4,5,2,NA,2,5,5,4,3,3,3,5,1,5,4,2,4,"111.7608158","0.62160984",3.46153846153846
"1999","119: Zijn","26.1",2,3,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"113.0888533","0.202375854",3.38461538461538
"2000","120: deurbel","26.1",2,3,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"113.2912291","0.314885507",3.38461538461538
"2001","121: heeft","26.1",2,3,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"113.6061147","0.299318133",3.38461538461538
"2002","122: hem","26.1",2,3,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"113.9054328","0.075666229",3.38461538461538
"2003","123: in","26.1",2,6,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"113.981099","0.084912946",3.5
"2004","124: verwarring","26.1",2,6,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"114.066012","0.378570216",3.5
"2005","125: gebracht.","26.1",2,6,5,5,4,2,1,2,1,5,6,5,2,NA,1,4,5,3,3,3,3,5,3,5,4,2,4,"114.4445822","0.523235282",3.5
"2006","126: Het","26.1",4,5,6,6,4,4,1,2,1,2,7,5,3,NA,1,7,5,3,3,5,4,5,3,5,4,2,6,"115.1952248","0.12029334",3.96153846153846
"2007","127: is","26.1",4,5,6,6,4,4,1,2,1,2,7,5,3,NA,1,7,5,3,3,5,4,5,3,5,4,2,6,"115.3155182","0.085620553",3.96153846153846
